t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
21.252,93.24,3147.88,1634.75,4.9,IDLE,close,
21.304,80.92,3169.65,1643.93,4.4,IDLE,close,
21.341,87.68,3185.43,1645.78,3.9,IDLE,close,
21.401,79.23,3168.31,1656.85,3.8,IDLE,close,
21.440,81.90,3185.01,1676.89,2.9,IDLE,close,
21.490,75.59,3182.90,1689.89,5.8,IDLE,close,
21.527,74.76,3175.47,1690.81,3.9,IDLE,close,
21.587,68.60,3177.27,1706.29,6.7,IDLE,close,
21.626,70.19,3189.74,1710.93,6.3,IDLE,close,
21.677,63.93,3186.24,1728.19,6.3,IDLE,close,
21.723,70.75,3181.13,1746.58,7.6,IDLE,close,
21.772,68.17,3172.84,1751.44,9.5,IDLE,close,
21.818,69.38,3167.86,1754.08,9.6,IDLE,close,
21.864,81.10,3154.01,1692.91,12.6,IDLE,close,
21.912,77.11,3152.44,1698.75,15.3,IDLE,close,
21.988,81.30,3132.85,1652.64,13.8,IDLE,close,
22.014,82.02,3147.21,1679.46,14.6,IDLE,close,
22.052,90.64,3146.05,1663.58,13.2,IDLE,close,
22.101,84.00,3132.06,1645.49,12.6,IDLE,close,
22.145,89.54,3125.42,1632.95,11.7,IDLE,close,
22.197,70.95,3125.71,1628.12,10.3,IDLE,close,
22.244,80.57,3134.14,1626.57,9.3,IDLE,close,
22.286,66.16,3136.89,1623.98,8.3,IDLE,close,
22.332,71.11,3126.65,1619.80,7.9,IDLE,close,
22.379,61.06,3149.00,1626.94,7.3,IDLE,close,
22.427,72.29,3152.00,1630.01,6.7,IDLE,close,
22.472,71.52,3162.36,1643.72,4.8,IDLE,close,
22.523,61.91,3136.55,1625.93,6.0,IDLE,close,
22.567,76.40,3143.65,1634.50,2.7,IDLE,close,
22.613,63.83,3150.16,1645.78,2.5,IDLE,close,
22.662,79.65,3155.45,1659.05,2.9,IDLE,close,
22.707,64.42,3136.21,1660.71,2.0,IDLE,close,
22.755,81.91,3136.74,1670.09,3.6,IDLE,close,
22.800,72.52,3136.80,1680.69,3.9,IDLE,close,
22.850,79.23,3145.77,1682.48,5.3,IDLE,close,
22.892,70.96,3128.68,1709.91,6.5,IDLE,close,
22.938,80.28,3129.12,1716.92,7.8,IDLE,close,
22.985,79.96,3145.71,1725.91,10.4,IDLE,close,
23.033,79.81,3142.02,1743.14,11.3,IDLE,close,
23.082,83.72,3145.68,1742.14,11.5,IDLE,close,
23.127,72.99,3109.64,1738.07,12.7,IDLE,close,
23.177,92.03,3109.24,1726.08,13.5,IDLE,close,
23.217,78.37,3105.22,1710.28,13.1,IDLE,close,
23.266,110.54,3112.82,1692.18,13.5,IDLE,close,
23.313,86.88,3100.85,1697.21,12.5,IDLE,close,
23.359,104.08,3103.80,1681.85,12.1,IDLE,close,
23.408,90.41,3107.22,1671.80,9.7,IDLE,close,
23.454,90.98,3106.82,1661.89,11.3,IDLE,close,
23.505,88.12,3106.38,1658.65,9.1,IDLE,close,
23.550,88.24,3119.83,1656.33,8.3,IDLE,close,
23.594,81.35,3148.23,1658.18,6.1,IDLE,close,
23.641,78.90,3159.75,1652.74,7.1,IDLE,close,
23.689,82.30,3124.08,1656.68,6.3,IDLE,close,
23.734,71.89,3138.94,1657.75,4.0,IDLE,close,
23.781,86.67,3161.03,1652.93,2.7,IDLE,close,
23.830,79.82,3148.90,1657.54,3.1,IDLE,close,
23.874,89.74,3159.14,1665.24,5.1,IDLE,close,
23.920,81.23,3186.79,1682.10,5.9,IDLE,close,
23.968,86.35,3192.46,1679.37,7.0,IDLE,close,
24.013,84.05,3188.10,1699.20,6.4,IDLE,close,
24.063,93.93,3186.27,1711.21,8.4,IDLE,close,
24.108,73.59,3186.59,1721.26,7.9,IDLE,close,
24.159,94.08,3169.03,1733.20,10.7,IDLE,close,
24.204,80.88,3165.76,1738.36,12.2,IDLE,close,
24.255,91.87,3169.51,1698.84,13.2,IDLE,close,
24.295,87.60,3162.16,1707.73,13.4,IDLE,close,
24.343,96.52,3159.58,1702.01,13.3,IDLE,close,
24.392,92.12,3150.43,1694.28,13.6,IDLE,close,
24.438,92.27,3155.64,1694.82,12.2,IDLE,close,
24.489,96.88,3168.22,1690.70,12.7,IDLE,close,
24.534,89.34,3170.72,1690.08,11.6,IDLE,close,
24.579,91.24,3162.18,1673.88,9.4,IDLE,close,
24.626,86.66,3158.39,1662.62,8.9,IDLE,close,
24.672,79.27,3159.70,1649.28,6.8,IDLE,close,
24.720,79.57,3166.58,1660.30,6.1,IDLE,close,
24.765,78.13,3170.83,1659.63,5.6,IDLE,close,
24.815,81.28,3176.58,1658.27,4.3,IDLE,close,
24.860,73.79,3158.95,1649.34,5.3,IDLE,close,
24.904,88.28,3183.83,1661.00,3.5,IDLE,close,
24.951,77.98,3187.43,1665.57,2.1,IDLE,close,
24.996,85.62,3192.99,1669.34,3.1,IDLE,close,
25.046,76.89,3199.04,1675.97,3.5,IDLE,close,
25.092,86.38,3207.58,1684.29,4.9,IDLE,close,
25.142,78.93,3203.19,1693.61,4.8,IDLE,close,
25.186,84.74,3175.82,1696.83,4.6,IDLE,close,
25.232,87.63,3172.22,1694.40,6.9,IDLE,close,
25.281,84.60,3172.30,1712.61,8.7,IDLE,close,
25.326,99.62,3168.66,1714.97,9.9,IDLE,close,
25.375,84.72,3159.01,1727.21,11.5,IDLE,close,
25.419,100.57,3137.35,1717.48,12.5,IDLE,close,
25.470,90.81,3135.73,1727.38,12.1,IDLE,close,
25.514,98.26,3154.78,1700.71,13.2,IDLE,close,
25.561,101.61,3158.05,1677.94,14.7,IDLE,close,
25.608,103.10,3156.68,1676.85,14.2,IDLE,close,
25.656,105.52,3150.01,1660.75,13.5,IDLE,close,
25.703,102.77,3149.51,1654.41,12.2,IDLE,close,
25.748,100.01,3155.97,1663.21,10.4,IDLE,close,
25.798,90.68,3131.61,1648.76,10.0,IDLE,close,
25.844,90.34,3126.46,1639.58,10.4,IDLE,close,
25.889,86.12,3155.43,1644.71,7.5,IDLE,close,
25.936,84.27,3164.24,1643.28,6.9,IDLE,close,
25.981,76.16,3156.70,1639.67,5.6,IDLE,close,
26.030,91.80,3121.87,1625.60,11.0,IDLE,close,
26.076,81.36,3113.86,1587.71,14.5,IDLE,close,
26.126,106.81,2939.28,1335.03,24.6,IDLE,close,
26.171,114.01,2842.12,1244.53,34.3,IDLE,close,
26.216,140.38,2761.61,1263.50,46.0,PULSE,close,
26.265,162.18,2694.39,1300.34,58.2,PULSE,close,
26.309,192.29,2657.87,1322.57,69.1,PULSE,close,
26.357,228.12,2632.90,1356.52,79.5,PULSE,close,
26.403,269.77,2622.02,1383.03,87.1,PULSE,close,
26.453,314.84,2612.76,1430.76,96.3,PULSE,close,
26.496,354.05,2620.41,1505.38,102.2,PULSE,close,
26.543,396.19,2599.27,1571.91,103.5,PULSE,close,
26.590,438.74,2584.28,1631.65,103.0,PULSE,close,
26.638,471.68,2564.16,1682.93,99.6,PULSE,close,
26.685,516.26,2548.73,1728.88,96.8,PULSE,close,
26.732,540.84,2491.42,1764.38,90.6,PULSE,close,
26.781,568.69,2462.06,1793.97,84.8,PULSE,close,
26.825,579.11,2401.09,1666.20,76.1,PULSE,close,
26.887,613.70,2347.61,1439.04,64.8,PULSE,close,
26.931,609.86,2275.52,1286.61,54.8,PULSE,close,
27.018,620.53,2148.84,1027.14,30.9,PULSE,close,
27.059,623.11,2125.80,1042.61,21.4,REFRACTORY,close,
27.106,585.99,2135.00,1048.14,10.1,REFRACTORY,close,
27.165,592.21,2118.36,1046.53,7.2,REFRACTORY,close,
27.198,597.07,2097.65,1057.21,14.0,REFRACTORY,close,
27.260,601.84,2119.55,1019.01,28.9,REFRACTORY,close,
27.292,622.26,2124.25,1016.57,38.3,REFRACTORY,close,
27.352,641.82,2162.83,1035.89,50.8,REFRACTORY,close,
27.398,669.50,2197.46,1041.56,58.3,REFRACTORY,close,
27.447,699.99,2240.54,1060.71,65.4,REFRACTORY,close,
27.492,714.56,2273.29,1078.64,66.4,REFRACTORY,close,
27.542,753.85,2320.39,1112.88,73.1,REFRACTORY,close,
27.587,779.70,2358.59,1159.35,77.7,REFRACTORY,close,
27.633,813.67,2413.40,1201.69,80.3,REFRACTORY,close,
27.679,844.58,2473.01,1258.29,83.3,REFRACTORY,close,
27.728,882.47,2541.53,1288.52,89.6,REFRACTORY,close,
27.775,924.12,2609.75,1320.45,90.2,REFRACTORY,close,
27.823,957.55,2688.89,1349.40,89.8,REFRACTORY,close,
27.885,991.92,2737.10,1386.13,90.9,REFRACTORY,close,
27.931,1025.42,2790.25,1412.54,88.2,REFRACTORY,close,
27.982,1067.65,2793.16,1437.80,87.5,REFRACTORY,close,
28.023,1098.08,2810.16,1470.37,86.2,REFRACTORY,close,
28.072,1116.99,2825.83,1499.01,84.5,REFRACTORY,close,
28.119,1152.85,2887.23,1525.74,81.5,REFRACTORY,close,
28.166,1180.96,3095.70,1649.10,77.2,REFRACTORY,close,
28.215,1203.09,3277.71,1824.99,74.1,REFRACTORY,close,
28.262,1228.47,3417.96,2012.13,71.0,REFRACTORY,close,
28.324,1251.37,3342.97,1988.45,65.2,REFRACTORY,close,
28.370,1267.26,3271.20,1883.84,60.7,REFRACTORY,close,
28.433,1294.03,3181.39,1777.28,57.5,REFRACTORY,close,
28.495,1302.05,3068.50,1614.53,51.7,REFRACTORY,close,
28.556,1323.63,2946.30,1449.10,45.8,REFRACTORY,close,
28.604,1315.68,2843.76,1346.06,38.4,REFRACTORY,close,
28.652,1342.53,2756.06,1261.92,34.8,REFRACTORY,close,
28.697,1338.84,2673.89,1192.46,29.4,REFRACTORY,close,
28.747,1354.08,2585.81,1134.63,26.5,REFRACTORY,close,
28.790,1343.45,2518.89,1084.52,21.3,REFRACTORY,close,
28.837,1357.69,2469.38,1053.30,20.8,REFRACTORY,close,
28.883,1331.27,2418.51,1029.54,16.0,REFRACTORY,close,
28.931,1322.90,2394.80,1008.40,13.0,REFRACTORY,close,
28.980,1322.17,2363.47,1013.66,13.0,REFRACTORY,close,
29.027,1321.15,2333.99,1090.64,13.2,REFRACTORY,close,
29.076,1315.99,2316.45,1134.00,11.8,IDLE,close,
29.136,1307.30,2335.27,1134.80,10.5,IDLE,close,
29.184,1304.31,2357.81,1128.32,9.2,IDLE,close,
29.227,1305.26,2434.23,1130.17,7.9,IDLE,close,
29.273,1312.53,2658.14,1221.72,8.6,IDLE,close,
29.320,1303.31,2800.06,1327.41,10.0,IDLE,close,
29.366,1337.58,2940.86,1443.74,10.7,IDLE,close,
29.415,1328.52,3064.56,1534.09,12.4,IDLE,close,
29.462,1338.46,3061.60,1549.70,13.1,IDLE,close,
29.507,1334.96,3168.24,1642.09,17.2,IDLE,close,
29.553,1353.25,3276.42,1688.08,18.9,IDLE,close,
29.592,1335.36,3309.88,1720.93,19.5,IDLE,close,
29.647,1358.76,3361.59,1774.42,18.6,IDLE,close,
29.694,1342.84,3459.88,1782.26,18.6,IDLE,close,
29.734,1367.00,3442.60,1766.15,20.0,IDLE,close,
29.787,1355.86,3413.84,1736.69,21.4,IDLE,close,
29.827,1361.76,3396.82,1713.01,20.8,IDLE,close,
29.881,1373.71,3362.57,1633.03,24.9,IDLE,close,
29.921,1374.53,3343.31,1593.49,23.4,IDLE,close,
29.975,1387.86,3310.09,1542.78,21.8,IDLE,close,
30.021,1418.66,3279.01,1498.12,20.4,IDLE,close,
30.070,1467.73,3247.09,1450.59,19.7,IDLE,close,
30.109,1448.44,3219.14,1420.66,20.2,IDLE,close,
30.165,1459.27,3175.41,1370.91,20.1,IDLE,close,
30.209,1435.46,3147.34,1351.57,20.8,IDLE,close,
30.256,1437.67,3117.92,1329.21,21.2,IDLE,close,
30.303,1399.24,3087.81,1302.89,21.6,IDLE,close,
30.348,1391.65,3059.44,1281.12,20.8,IDLE,close,
30.396,1356.71,3030.60,1269.47,19.5,IDLE,close,
30.442,1313.96,3001.81,1250.63,18.0,IDLE,close,
30.490,1280.14,2978.16,1234.50,17.5,IDLE,close,
30.534,1222.10,2958.98,1233.31,16.4,IDLE,close,
30.580,1185.98,2936.54,1229.40,15.1,IDLE,close,
30.627,1133.02,2912.18,1237.63,18.1,IDLE,close,
30.675,1090.91,2897.99,1257.50,14.6,IDLE,close,
30.724,1036.86,2885.43,1288.05,14.9,IDLE,close,
30.771,1016.27,2877.14,1326.56,13.7,IDLE,close,
30.821,970.57,2871.33,1355.55,14.1,IDLE,close,
30.864,963.00,2867.23,1406.68,14.8,IDLE,close,
30.910,917.79,2868.65,1428.49,15.2,IDLE,close,
30.948,878.10,2868.33,1436.29,11.0,IDLE,close,
31.003,1100.65,2885.33,1648.15,159.6,PULSE,close,
31.049,1143.22,2931.22,1917.88,332.8,PULSE,close,
31.098,1090.02,1779.86,1485.85,123.5,PULSE,close,
31.146,1177.54,1478.84,851.16,21.7,REFRACTORY,open,open
31.191,1226.44,1548.80,1009.23,85.3,REFRACTORY,open,
31.237,1414.80,1529.71,1236.21,156.5,REFRACTORY,open,
31.284,1400.77,1695.13,1435.04,208.9,REFRACTORY,open,
31.329,1567.40,1871.71,1590.31,206.8,REFRACTORY,open,
31.378,1518.07,1888.06,1633.32,168.5,REFRACTORY,open,
31.425,1593.28,1472.20,1547.17,108.5,REFRACTORY,open,
31.473,1539.64,1236.81,752.10,61.6,REFRACTORY,open,
31.516,1532.04,1093.34,582.94,28.5,REFRACTORY,open,
31.563,1498.42,1083.38,580.33,9.1,REFRACTORY,open,
31.610,1441.57,1009.28,537.97,10.8,REFRACTORY,open,
31.657,1468.22,984.14,544.34,15.0,REFRACTORY,open,
31.707,1378.11,976.53,548.41,18.5,REFRACTORY,open,
31.751,1431.30,903.54,612.26,21.2,REFRACTORY,open,
31.803,1287.40,896.92,629.61,17.2,REFRACTORY,open,
31.845,1357.73,947.77,717.78,17.6,REFRACTORY,open,
31.891,1236.99,957.94,728.82,16.8,REFRACTORY,open,
31.937,1279.68,1033.74,693.48,15.4,REFRACTORY,open,
32.035,1188.59,1022.30,667.14,13.1,REFRACTORY,open,
32.078,1143.82,1076.76,647.97,12.5,REFRACTORY,open,
32.128,1091.97,1095.08,655.11,9.8,REFRACTORY,open,
32.171,1093.34,1088.89,626.34,10.8,REFRACTORY,open,
32.219,997.84,1009.67,633.86,10.3,REFRACTORY,open,
32.264,1051.86,996.31,653.75,11.2,REFRACTORY,open,
32.311,923.66,923.79,737.91,12.6,REFRACTORY,open,
32.362,1021.32,913.94,760.28,13.1,REFRACTORY,open,
32.405,883.99,901.21,886.92,13.6,REFRACTORY,open,
32.456,972.48,913.26,911.15,13.8,REFRACTORY,open,
32.498,860.99,1054.18,840.41,12.8,REFRACTORY,open,
32.545,910.13,1060.83,845.93,12.1,REFRACTORY,open,
32.592,854.01,1024.41,806.81,12.1,REFRACTORY,open,
32.641,866.60,1033.77,735.99,18.5,REFRACTORY,open,
32.690,851.43,1055.17,689.49,23.9,REFRACTORY,open,
32.734,833.34,1108.15,597.60,28.1,REFRACTORY,open,
32.784,884.69,1132.24,582.04,36.9,REFRACTORY,open,
32.828,835.07,1098.39,541.25,40.9,REFRACTORY,open,
32.874,942.80,1040.40,586.48,46.4,REFRACTORY,open,
32.921,833.20,1066.74,722.59,47.8,REFRACTORY,open,
32.970,990.81,1972.21,1169.62,52.1,REFRACTORY,open,
33.017,869.19,1917.10,1069.56,52.9,REFRACTORY,open,
33.063,996.98,1713.55,835.89,50.0,REFRACTORY,open,
33.113,902.36,1622.13,781.20,46.9,REFRACTORY,open,
33.156,1009.48,2685.64,1493.61,46.5,REFRACTORY,open,
33.202,968.80,3441.63,1659.90,41.2,REFRACTORY,open,
33.249,976.85,3318.66,1546.23,37.8,REFRACTORY,open,
33.297,1027.16,3107.55,1350.09,33.7,REFRACTORY,open,
33.344,980.87,2905.88,1183.01,27.9,REFRACTORY,open,
33.386,1104.61,2734.07,1067.46,21.3,REFRACTORY,open,
33.439,990.35,2611.82,1015.91,15.5,REFRACTORY,open,
33.479,1122.99,2565.65,993.03,13.8,REFRACTORY,open,
33.529,988.49,2542.03,1057.75,14.0,REFRACTORY,open,
33.575,1095.85,2541.62,1060.39,12.8,REFRACTORY,open,
33.623,995.90,2548.53,1054.47,13.5,REFRACTORY,open,
33.670,1079.24,2539.94,1053.26,17.2,IDLE,open,
33.716,1020.96,2538.00,1037.90,20.3,IDLE,open,
33.768,1080.25,2534.42,1076.83,24.1,IDLE,open,
33.811,1060.70,2540.76,1062.56,25.9,IDLE,open,
33.858,1038.92,2542.07,1092.43,27.4,IDLE,open,
33.906,1092.49,2541.42,1096.96,27.4,IDLE,open,
33.953,1020.57,2540.00,1104.19,24.0,IDLE,open,
34.001,1106.91,2534.68,1124.36,20.1,IDLE,open,
34.046,983.51,2536.17,1140.07,17.9,IDLE,open,
34.097,1099.64,2538.88,1145.03,12.7,IDLE,open,
34.139,963.84,2544.09,1158.97,11.0,IDLE,open,
34.185,1067.61,2551.62,1179.17,5.9,IDLE,open,
34.233,962.86,2570.06,1195.12,3.2,IDLE,open,
34.281,1053.61,2586.09,1210.94,4.2,IDLE,open,
34.327,981.82,2599.75,1219.51,6.4,IDLE,open,
34.372,1008.53,2609.75,1218.31,8.5,IDLE,open,
34.425,1015.92,2622.29,1225.33,7.3,IDLE,open,
34.465,975.84,2621.93,1225.54,9.7,IDLE,open,
34.511,1038.34,2629.95,1227.13,11.1,IDLE,open,
34.558,956.43,2634.01,1227.63,13.3,IDLE,open,
34.605,1065.31,2652.77,1228.40,14.2,IDLE,open,
34.653,948.69,2692.97,1242.22,13.0,IDLE,open,
34.700,1057.47,2722.37,1257.60,13.6,IDLE,open,
34.750,955.18,2879.64,1301.66,12.8,IDLE,open,
34.793,1062.60,2973.95,1379.34,12.6,IDLE,open,
34.839,976.76,3096.16,1396.50,11.5,IDLE,open,
34.887,1024.42,3076.88,1398.19,11.4,IDLE,open,
34.932,1000.23,3058.16,1385.96,11.1,IDLE,open,
34.993,1035.63,3009.42,1329.06,15.7,IDLE,open,
35.043,967.13,2968.73,1270.48,20.0,IDLE,open,
35.089,782.29,2942.98,1172.53,25.2,IDLE,open,
35.136,749.53,2922.81,1141.24,27.6,IDLE,open,
35.198,781.16,2898.98,1130.71,30.5,IDLE,open,
35.244,736.20,2889.35,1116.51,33.2,IDLE,open,
35.275,702.70,2885.72,1118.04,34.7,IDLE,open,
35.336,581.01,2866.58,1169.23,40.7,PULSE,open,
35.384,517.76,2854.13,1176.27,41.4,PULSE,open,
35.419,483.83,2846.96,1168.64,41.3,PULSE,open,
35.466,440.39,2829.63,1165.91,46.5,PULSE,open,
35.525,441.33,2821.62,1161.38,49.5,PULSE,open,
35.570,441.73,2807.07,1151.69,48.9,PULSE,open,
35.620,476.58,2794.06,1124.67,44.6,PULSE,open,
35.662,479.87,2780.63,1080.13,43.1,PULSE,open,
35.709,486.71,2770.49,1050.42,39.4,PULSE,open,
35.756,489.21,2749.26,1022.54,36.8,PULSE,open,
35.804,482.20,2724.36,1004.82,34.2,PULSE,open,
35.851,500.02,2705.69,1002.69,33.5,PULSE,open,
35.896,485.38,2674.25,1015.56,31.4,PULSE,open,
35.945,505.72,2636.23,1028.17,28.3,PULSE,open,
35.989,493.93,2618.12,1046.23,25.4,PULSE,open,
36.035,514.46,2605.11,1100.23,25.7,PULSE,open,
36.084,490.12,2587.28,1105.09,22.7,REFRACTORY,open,
36.132,514.10,2582.65,1120.51,22.0,REFRACTORY,open,
36.181,493.88,2581.57,1117.00,21.9,REFRACTORY,open,
36.226,517.79,2578.18,1109.19,19.3,REFRACTORY,open,
36.273,525.08,2576.32,1096.59,21.7,REFRACTORY,open,
36.318,510.79,2589.53,1102.88,18.2,REFRACTORY,open,
36.364,517.93,2593.34,1101.76,15.5,REFRACTORY,open,
36.414,494.67,2591.56,1105.48,13.9,REFRACTORY,open,
36.460,495.29,2589.33,1109.11,11.3,REFRACTORY,open,
36.508,485.54,2601.75,1121.53,10.3,REFRACTORY,open,
36.552,482.20,2612.39,1133.99,8.5,REFRACTORY,open,
36.600,513.33,2615.10,1149.50,8.7,REFRACTORY,open,
36.645,515.58,2624.07,1173.99,6.0,REFRACTORY,open,
36.693,516.03,2629.65,1186.06,6.3,REFRACTORY,open,
36.740,504.19,2622.84,1192.47,9.3,REFRACTORY,open,
36.789,505.08,2619.45,1199.01,9.5,REFRACTORY,open,
36.831,493.68,2614.59,1203.41,12.1,REFRACTORY,open,
36.872,484.61,2639.38,1209.09,10.9,REFRACTORY,open,
36.928,459.67,2635.00,1209.22,11.9,REFRACTORY,open,
37.001,452.95,2650.77,1205.24,14.9,REFRACTORY,open,
37.029,423.41,2668.98,1207.59,13.5,REFRACTORY,open,
37.071,421.89,2722.87,1212.17,14.6,REFRACTORY,open,
37.111,405.97,2737.10,1217.81,12.3,REFRACTORY,open,
37.161,394.50,2787.97,1230.94,11.3,REFRACTORY,open,
37.201,382.00,2818.91,1245.05,11.9,REFRACTORY,open,
37.255,360.22,2890.73,1284.27,10.0,REFRACTORY,open,
37.295,348.35,2968.90,1357.85,9.4,REFRACTORY,open,
37.349,329.57,2988.99,1390.14,9.6,REFRACTORY,open,
37.389,330.43,2975.51,1401.99,8.8,REFRACTORY,open,
37.442,314.49,3073.79,1418.61,10.5,REFRACTORY,open,
37.492,321.66,3058.79,1414.50,10.5,REFRACTORY,open,
37.537,316.77,3050.84,1412.85,9.4,REFRACTORY,open,
37.583,320.29,3031.61,1406.32,9.9,REFRACTORY,open,
37.630,319.95,3018.11,1419.00,9.4,REFRACTORY,open,
37.677,313.79,3004.79,1420.83,9.6,REFRACTORY,open,
37.714,304.24,2996.72,1427.01,7.3,REFRACTORY,open,
37.771,310.21,2985.61,1439.06,8.4,IDLE,open,
37.820,294.46,2978.26,1451.06,8.4,IDLE,open,
37.857,287.49,2964.89,1453.56,9.0,IDLE,open,
37.910,284.01,2959.45,1466.92,9.5,IDLE,open,
37.949,269.57,2949.33,1463.12,10.1,IDLE,open,
38.001,275.53,2933.20,1470.75,11.6,IDLE,open,
38.048,266.73,2957.77,1484.39,12.8,IDLE,open,
38.097,267.33,2954.77,1479.84,12.8,IDLE,open,
38.145,275.51,2953.48,1477.16,12.4,IDLE,open,
38.189,271.14,2984.51,1507.04,14.0,IDLE,open,
38.237,289.56,2993.65,1514.19,12.8,IDLE,open,
38.284,278.92,3022.90,1527.70,12.1,IDLE,open,
38.331,275.66,3109.91,1545.55,11.8,IDLE,open,
38.377,271.42,3095.84,1571.19,10.0,IDLE,open,
38.425,282.04,3091.01,1594.47,9.7,IDLE,open,
38.474,289.51,3087.89,1599.41,10.3,IDLE,open,
38.516,300.48,3090.34,1597.99,11.1,IDLE,open,
38.564,299.03,3097.54,1593.74,10.5,IDLE,open,
38.609,297.13,3107.75,1593.04,10.8,IDLE,open,
38.656,300.17,3105.17,1593.99,9.8,IDLE,open,
38.703,305.25,3100.13,1585.76,11.4,IDLE,open,
38.751,307.84,3092.74,1569.13,9.4,IDLE,open,
38.798,293.29,3115.68,1574.76,9.2,IDLE,open,
38.843,294.02,3125.38,1580.23,6.8,IDLE,open,
38.892,305.47,3127.65,1582.93,8.8,IDLE,open,
38.936,307.95,3123.69,1583.36,8.7,IDLE,open,
38.983,346.25,3125.65,1585.46,9.3,IDLE,open,
39.029,354.19,3140.77,1583.16,9.4,IDLE,open,
39.078,344.20,3124.42,1614.41,10.6,IDLE,open,
39.126,343.00,3123.38,1620.01,10.8,IDLE,open,
39.169,333.66,3135.62,1618.75,9.5,IDLE,open,
39.220,339.51,3133.99,1622.28,12.4,IDLE,open,
39.263,324.09,3125.14,1624.65,12.7,IDLE,open,
39.310,319.62,3111.22,1607.85,13.0,IDLE,open,
39.356,307.46,3111.49,1588.18,14.0,IDLE,open,
39.405,294.26,3119.68,1589.22,13.2,IDLE,open,
39.453,276.16,3105.38,1612.68,11.0,IDLE,open,
39.499,262.20,3107.17,1609.58,10.1,IDLE,open,
39.544,245.66,3120.72,1594.19,11.5,IDLE,open,
39.589,213.86,3126.53,1595.45,9.8,IDLE,open,
39.636,212.14,3126.16,1595.50,9.7,IDLE,open,
39.682,183.00,3114.72,1587.49,10.1,IDLE,open,
39.729,179.91,3115.54,1586.53,7.7,IDLE,open,
39.779,151.84,3113.60,1584.98,8.6,IDLE,open,
39.823,146.99,3129.12,1591.59,6.4,IDLE,open,
39.872,138.27,3135.19,1594.02,6.7,IDLE,open,
39.917,134.36,3131.15,1591.13,7.1,IDLE,open,
39.978,112.18,3122.41,1591.11,8.8,IDLE,open,
40.019,110.68,3137.24,1604.09,6.6,IDLE,open,
40.059,102.20,3146.03,1617.14,5.8,IDLE,open,
40.119,101.30,3130.13,1610.48,7.3,IDLE,open,
40.159,90.02,3148.10,1628.83,8.0,IDLE,open,
40.199,76.55,3117.89,1626.02,11.2,IDLE,open,
40.244,93.21,3121.65,1636.34,12.0,IDLE,open,
40.291,78.15,3116.16,1622.70,13.0,IDLE,open,
40.339,90.26,3093.05,1592.12,14.1,IDLE,open,
40.389,84.85,3094.23,1591.95,14.4,IDLE,open,
40.439,91.01,3082.73,1558.03,16.1,IDLE,open,
40.484,90.67,3086.88,1559.39,14.8,IDLE,open,
40.534,98.41,3084.06,1562.25,15.4,IDLE,open,
40.577,89.05,3071.85,1556.44,14.6,IDLE,open,
40.624,95.36,3079.69,1564.90,13.7,IDLE,open,
40.671,86.45,3084.61,1567.70,12.4,IDLE,open,
40.721,75.88,3088.56,1570.69,11.1,IDLE,open,
40.764,71.54,3096.67,1575.93,9.2,IDLE,open,
40.809,77.44,3091.99,1571.76,9.3,IDLE,open,
40.861,70.10,3095.89,1571.54,8.6,IDLE,open,
40.905,68.71,3094.39,1572.40,7.9,IDLE,open,
40.949,73.95,3084.58,1575.13,7.6,IDLE,open,
40.996,60.39,3089.62,1577.01,6.2,IDLE,open,
41.042,65.53,3094.81,1584.74,5.4,IDLE,open,
41.090,60.59,3099.74,1594.52,2.5,IDLE,open,
41.138,60.12,3101.76,1604.00,3.0,IDLE,open,
41.187,62.30,3093.78,1609.75,3.5,IDLE,open,
41.231,61.15,3113.16,1615.59,4.4,IDLE,open,
41.278,60.99,3117.26,1628.89,5.3,IDLE,open,
41.324,64.28,3113.96,1636.76,6.3,IDLE,open,
41.372,62.92,3106.77,1644.66,8.1,IDLE,open,
41.421,69.25,3092.97,1673.10,9.9,IDLE,open,
41.464,72.43,3082.01,1668.52,10.8,IDLE,open,
41.513,66.35,3069.44,1657.64,12.6,IDLE,open,
41.559,80.01,3069.06,1676.37,11.9,IDLE,open,
41.605,73.87,3070.82,1673.86,12.5,IDLE,open,
41.652,72.46,3069.45,1669.33,13.2,IDLE,open,
41.699,84.91,3065.79,1660.52,13.0,IDLE,open,
41.748,86.12,3063.08,1657.04,13.1,IDLE,open,
41.792,89.56,3066.97,1651.04,13.3,IDLE,open,
41.838,79.26,3085.92,1634.91,12.3,IDLE,open,
41.885,71.46,3088.41,1636.10,9.8,IDLE,open,
41.932,77.35,3090.79,1625.91,11.0,IDLE,open,
42.015,66.77,3078.13,1621.57,9.7,IDLE,open,
42.042,67.35,3096.00,1614.95,9.3,IDLE,open,
42.089,67.59,3098.57,1618.33,9.1,IDLE,open,
42.137,65.84,3104.35,1614.32,8.5,IDLE,open,
42.182,62.09,3110.90,1604.76,8.6,IDLE,open,
42.229,57.77,3117.85,1607.41,7.7,IDLE,open,
42.291,60.66,3127.67,1614.55,8.5,IDLE,open,
42.337,56.75,3136.26,1613.61,7.3,IDLE,open,
42.378,65.33,3119.26,1615.61,7.6,IDLE,open,
42.438,56.82,3135.95,1623.62,8.1,IDLE,open,
42.479,65.44,3131.29,1626.06,10.6,IDLE,open,
42.546,63.32,3143.64,1638.34,11.7,IDLE,open,
