t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
21.620,2163.23,2114.67,2469.33,215.0,PULSE,open,
21.660,1904.42,1608.65,2364.77,166.8,PULSE,open,
21.712,2239.06,1248.24,2329.02,104.7,PULSE,open,
21.766,1952.16,992.24,1548.38,57.2,PULSE,open,
21.810,2252.85,818.85,1328.94,30.5,PULSE,open,
21.855,1891.40,741.51,1236.27,13.4,REFRACTORY,close,close
21.901,2234.66,731.66,1232.92,7.0,REFRACTORY,close,
21.944,1910.56,824.98,1351.05,9.2,REFRACTORY,close,
22.001,2213.66,745.60,1250.32,11.4,REFRACTORY,close,
22.040,1918.64,819.23,1320.55,8.2,REFRACTORY,close,
22.078,1919.31,840.59,1112.58,11.7,REFRACTORY,close,
22.130,2161.27,774.14,1133.99,11.2,REFRACTORY,close,
22.171,1840.23,819.21,1035.38,7.4,REFRACTORY,close,
22.224,2055.62,825.32,1038.62,18.2,REFRACTORY,close,
22.263,1847.62,646.36,1043.95,35.8,REFRACTORY,close,
22.320,2160.48,719.98,1071.80,61.2,REFRACTORY,close,
22.359,1892.66,670.06,1228.91,80.1,REFRACTORY,close,
22.414,2228.18,722.75,1328.50,101.6,REFRACTORY,close,
22.454,1997.57,866.28,1482.36,116.3,REFRACTORY,close,
22.506,2257.63,960.53,1594.77,127.5,REFRACTORY,close,
22.551,2161.11,1163.44,1706.81,127.8,REFRACTORY,close,
22.600,2233.23,1229.76,1791.97,118.9,REFRACTORY,close,
22.640,2335.71,1332.99,1710.01,106.9,REFRACTORY,close,
22.695,2196.07,1354.62,1829.18,82.8,REFRACTORY,close,
22.733,2392.02,1304.18,1759.88,64.9,REFRACTORY,close,
22.789,2133.91,1361.18,1725.61,29.8,REFRACTORY,close,
22.829,2391.93,1187.63,1583.33,10.7,REFRACTORY,close,
22.881,2126.47,1259.68,1608.15,31.7,REFRACTORY,close,
22.920,2413.99,1227.63,1694.15,49.1,REFRACTORY,close,
22.966,2172.10,1333.58,1842.16,59.8,REFRACTORY,close,
23.021,2436.98,1446.63,2509.06,52.2,REFRACTORY,close,
23.071,2175.06,3316.60,2337.15,40.0,REFRACTORY,close,
23.112,2325.91,2952.07,2046.68,19.4,REFRACTORY,close,
23.164,2274.49,2511.89,1695.71,18.6,REFRACTORY,close,
23.204,2284.31,2263.57,1652.32,51.1,REFRACTORY,close,
23.257,2400.28,2123.30,1617.32,90.1,REFRACTORY,close,
23.298,2298.36,1939.67,1472.03,117.3,REFRACTORY,close,
23.351,2572.94,3478.56,2356.17,144.6,REFRACTORY,close,
23.406,2468.98,3482.46,2325.33,155.4,REFRACTORY,close,
23.448,2708.40,3367.22,2243.65,156.3,REFRACTORY,close,
23.487,2519.84,3171.20,2144.73,154.4,REFRACTORY,close,
23.539,2831.42,2730.16,1996.45,138.6,REFRACTORY,close,
23.578,2581.43,2337.51,1874.08,113.4,REFRACTORY,close,
23.623,2782.29,1893.46,1722.13,72.5,REFRACTORY,close,
23.680,2578.30,1487.58,992.93,25.7,REFRACTORY,close,
23.721,2671.70,1430.76,889.45,10.8,REFRACTORY,close,
23.773,2659.31,1368.42,876.19,51.3,REFRACTORY,close,
23.815,2614.33,1402.03,902.15,82.4,REFRACTORY,close,
23.866,2855.79,1459.86,989.53,106.2,REFRACTORY,close,
23.915,2650.95,1518.45,1069.40,113.2,REFRACTORY,close,
23.964,2961.76,1622.31,1185.61,114.5,REFRACTORY,close,
24.005,2726.47,1670.59,1233.21,108.9,REFRACTORY,close,
24.046,3080.62,1733.49,1333.88,97.2,REFRACTORY,close,
24.099,2819.90,1807.60,1390.77,93.5,REFRACTORY,close,
24.140,3086.78,1875.38,1469.68,91.8,REFRACTORY,close,
24.193,2848.68,1895.19,1549.05,78.1,REFRACTORY,close,
24.233,3003.90,2051.57,1567.61,63.4,REFRACTORY,close,
24.291,2893.59,2265.79,1630.19,40.7,REFRACTORY,close,
24.384,2916.75,2178.58,1181.50,9.2,REFRACTORY,close,
24.424,2781.20,2123.51,1115.29,5.5,REFRACTORY,close,
24.475,3028.98,2023.54,1029.41,9.9,REFRACTORY,close,
24.520,2780.83,1905.24,936.78,13.2,REFRACTORY,close,
24.563,3053.85,1795.10,896.04,23.6,REFRACTORY,close,
24.616,2799.76,1679.62,817.58,32.8,REFRACTORY,close,
24.657,3048.61,1625.54,804.42,36.2,REFRACTORY,close,
24.712,2835.19,1547.55,763.64,38.2,REFRACTORY,close,
24.752,3002.25,1530.26,755.62,40.3,REFRACTORY,close,
24.804,2856.59,1499.94,779.65,32.7,REFRACTORY,close,
24.848,3005.38,1575.12,773.70,36.4,REFRACTORY,close,
24.895,2965.22,1546.29,785.90,31.2,REFRACTORY,close,
24.943,2902.18,1538.24,785.85,27.7,REFRACTORY,close,
24.990,3047.76,1492.94,781.90,24.3,REFRACTORY,close,
25.028,2894.07,1460.30,736.48,21.1,REFRACTORY,close,
25.084,3159.78,1432.10,710.55,15.0,REFRACTORY,close,
25.125,2805.19,1438.48,818.56,12.7,REFRACTORY,close,
25.176,2556.51,1777.91,808.73,9.8,REFRACTORY,close,
25.223,2375.27,2454.23,1279.65,6.8,REFRACTORY,close,
25.272,2266.22,2623.91,1402.56,8.1,REFRACTORY,close,
25.312,2205.82,2510.95,1298.48,16.1,IDLE,close,
25.366,2212.45,2374.56,1202.90,20.5,IDLE,close,
25.407,2181.11,2304.18,1110.45,23.6,IDLE,close,
25.458,2084.59,2168.34,998.17,25.5,IDLE,close,
25.499,1999.84,2070.15,908.85,25.9,IDLE,close,
25.550,1846.63,1939.57,825.27,27.1,IDLE,close,
25.591,1775.56,1854.38,840.18,27.1,IDLE,close,
25.643,1667.11,1781.14,815.01,28.1,IDLE,close,
25.697,1583.56,1749.34,826.95,27.8,IDLE,close,
25.736,1541.19,1954.70,864.91,29.5,IDLE,close,
25.790,1513.55,2799.59,1476.11,33.0,IDLE,close,
25.830,1502.29,2796.09,1537.50,33.4,IDLE,close,
25.879,1532.60,2718.03,1468.19,32.5,IDLE,close,
25.922,1518.36,2620.75,1399.52,31.4,IDLE,close,
25.975,1536.16,2517.41,1307.41,28.2,IDLE,close,
26.016,1545.18,2443.59,1235.80,25.9,IDLE,close,
26.067,1532.20,2360.74,1177.30,26.5,IDLE,close,
26.107,1574.93,2295.95,1127.61,25.8,IDLE,close,
26.158,1563.79,2224.81,1080.07,29.5,IDLE,close,
26.205,1623.44,2162.03,1044.89,29.4,IDLE,close,
26.256,1637.76,2134.98,1042.76,28.8,IDLE,close,
26.296,1630.27,2090.11,1065.09,28.6,IDLE,close,
26.348,1641.77,2072.19,1141.09,29.4,IDLE,close,
26.388,1594.14,2064.08,1129.04,28.0,IDLE,close,
26.440,1591.89,2063.78,1092.60,25.9,IDLE,close,
26.483,1527.07,2041.57,1082.34,23.8,IDLE,close,
26.532,1513.53,2121.93,1060.38,23.7,IDLE,close,
26.582,1431.84,2289.87,1048.82,23.5,IDLE,close,
26.625,1405.72,2279.15,1032.20,25.0,IDLE,close,
26.675,1371.74,2259.83,1033.81,21.1,IDLE,close,
26.717,1332.24,2238.41,1041.49,19.6,IDLE,close,
26.766,1333.16,2217.81,1044.08,20.3,IDLE,close,
26.811,1295.87,2180.97,1035.94,19.0,IDLE,close,
26.866,1468.74,2305.96,1199.78,139.3,PULSE,close,
26.909,1352.10,1795.65,1244.82,109.3,PULSE,close,
26.955,1421.38,1566.61,678.86,14.1,REFRACTORY,open,open
27.002,1324.09,1575.06,681.22,20.2,REFRACTORY,open,
27.046,1326.65,1502.03,675.72,32.0,REFRACTORY,open,
27.095,1382.53,1512.56,712.34,57.3,REFRACTORY,open,
27.139,1294.83,1505.12,781.32,67.0,REFRACTORY,open,
27.186,1497.08,1580.35,925.64,82.3,REFRACTORY,open,
27.235,1403.63,1635.93,982.59,77.0,REFRACTORY,open,
27.281,1489.30,1495.10,975.48,62.2,REFRACTORY,open,
27.330,1347.67,1454.66,711.99,45.2,REFRACTORY,open,
27.373,1377.55,1455.47,656.10,30.0,REFRACTORY,open,
27.421,1222.07,1471.60,490.49,17.4,REFRACTORY,open,
27.476,1177.84,1460.36,435.77,6.1,REFRACTORY,open,
27.516,1066.41,1584.59,489.47,3.1,REFRACTORY,open,
27.565,988.22,1697.78,527.03,3.2,REFRACTORY,open,
27.607,984.83,1636.24,528.82,3.4,REFRACTORY,open,
27.656,870.58,1624.75,528.89,5.2,REFRACTORY,open,
27.700,954.59,1542.75,501.57,4.4,REFRACTORY,open,
27.748,817.67,1498.50,471.16,5.5,REFRACTORY,open,
27.811,916.84,1616.13,523.41,6.9,REFRACTORY,open,
27.858,809.21,1583.62,518.99,9.7,REFRACTORY,open,
27.904,875.06,1491.99,485.85,11.1,REFRACTORY,open,
27.951,689.98,1440.95,450.91,12.7,REFRACTORY,open,
28.000,790.02,1430.40,449.80,12.1,REFRACTORY,open,
28.058,607.44,1486.05,501.53,10.4,REFRACTORY,open,
28.096,704.37,1386.51,413.65,9.6,REFRACTORY,open,
28.147,506.27,1406.28,430.72,8.0,REFRACTORY,open,
28.186,594.02,1487.10,413.01,6.5,REFRACTORY,open,
28.240,686.30,1613.31,605.91,139.4,REFRACTORY,open,
28.293,946.92,1973.88,1032.82,445.3,REFRACTORY,open,
28.334,777.27,2182.98,1203.75,210.6,REFRACTORY,open,
28.372,1042.00,2283.39,1362.67,148.7,REFRACTORY,open,
28.432,799.59,1666.45,1321.15,30.7,REFRACTORY,open,
28.470,1100.66,1585.98,1399.57,93.3,REFRACTORY,open,
28.527,999.75,1912.88,1601.02,188.8,REFRACTORY,open,
28.567,1280.93,1951.25,1686.85,218.4,REFRACTORY,open,
28.620,1304.88,2159.26,1873.54,237.8,REFRACTORY,open,
28.658,1366.55,2280.08,1997.89,239.1,REFRACTORY,open,
28.712,1509.10,2459.73,2151.37,202.0,REFRACTORY,open,
28.750,1433.93,2015.76,2371.57,168.5,REFRACTORY,open,
28.805,1614.29,1732.90,2314.20,121.6,REFRACTORY,open,
28.846,1413.87,1407.90,1984.19,91.5,REFRACTORY,open,
28.898,1721.91,1069.02,1266.86,57.6,REFRACTORY,open,
28.937,1433.07,1009.80,1246.94,43.8,REFRACTORY,open,
29.005,1726.68,902.01,1091.35,25.7,REFRACTORY,open,
29.045,1404.38,878.18,971.62,13.9,REFRACTORY,open,
29.084,1669.26,939.40,979.18,7.2,REFRACTORY,open,
29.122,1573.42,1061.45,898.19,7.5,REFRACTORY,open,
29.184,1649.83,854.43,861.75,13.2,REFRACTORY,open,
29.223,1560.24,914.13,760.69,15.9,REFRACTORY,open,
29.264,1491.05,715.70,727.83,23.1,REFRACTORY,open,
29.384,1709.52,728.83,680.94,41.1,REFRACTORY,open,
29.427,1724.11,745.03,716.72,43.7,REFRACTORY,open,
29.469,1607.09,677.66,740.48,48.5,REFRACTORY,open,
29.518,1846.39,595.15,805.84,49.9,REFRACTORY,open,
29.564,1599.40,598.41,842.57,52.7,REFRACTORY,open,
29.610,1918.48,636.20,854.52,57.2,REFRACTORY,open,
29.658,1597.05,678.72,890.50,60.1,REFRACTORY,open,
29.703,1944.66,766.73,937.43,64.6,REFRACTORY,open,
29.749,1673.17,838.76,1048.25,74.2,REFRACTORY,open,
29.803,1984.53,860.09,1107.43,80.3,REFRACTORY,open,
29.845,1751.02,989.13,1165.86,82.2,REFRACTORY,open,
29.893,1911.07,1100.34,1152.87,86.6,REFRACTORY,open,
29.937,1938.32,1184.81,1212.35,85.6,REFRACTORY,open,
29.986,1902.89,1215.48,1261.42,81.6,REFRACTORY,open,
30.031,2041.24,1169.08,1274.02,76.4,REFRACTORY,open,
30.080,1896.99,1194.71,1292.56,68.6,REFRACTORY,open,
30.127,2113.80,1151.44,1337.02,53.8,REFRACTORY,open,
30.176,1866.03,1174.29,1348.35,46.5,REFRACTORY,open,
30.224,2164.58,2267.02,2024.06,40.1,REFRACTORY,open,
30.270,1832.81,2342.85,1801.27,32.5,REFRACTORY,open,
30.313,2147.21,1833.09,1345.11,25.3,REFRACTORY,open,
30.357,1871.50,1769.45,1095.24,17.4,REFRACTORY,open,
30.408,2030.62,1539.81,943.77,14.2,REFRACTORY,open,
30.456,1881.47,2903.46,1962.94,14.6,REFRACTORY,open,
30.503,1926.86,3103.27,1857.37,14.2,REFRACTORY,open,
30.546,1963.35,2977.93,1765.75,13.5,REFRACTORY,open,
30.600,1891.67,2758.64,1559.42,17.9,REFRACTORY,open,
30.651,1898.98,2504.29,1325.69,21.1,IDLE,open,
30.693,1831.48,2314.32,1195.63,24.5,IDLE,open,
30.733,2072.45,2162.96,1058.50,28.0,IDLE,open,
30.783,1767.81,2010.38,938.62,30.0,IDLE,open,
30.832,2083.08,1906.74,865.17,33.8,IDLE,open,
30.879,1770.84,1849.54,832.49,37.6,IDLE,open,
