t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
21.549,398.89,3152.74,962.51,9.2,IDLE,close,
21.592,403.24,3171.34,955.90,7.7,IDLE,close,
21.639,378.26,3175.31,951.34,6.4,IDLE,close,
21.685,373.15,3163.62,955.83,5.0,IDLE,close,
21.733,375.88,3163.94,942.63,6.2,IDLE,close,
21.781,356.32,3151.34,943.98,7.0,IDLE,close,
21.827,348.46,3136.64,953.72,4.4,IDLE,close,
21.877,329.15,3128.78,956.14,3.7,IDLE,close,
21.924,340.50,3133.83,947.90,11.9,IDLE,close,
21.967,331.46,3148.73,949.71,19.2,IDLE,close,
22.014,338.51,3160.51,957.11,23.9,IDLE,close,
22.060,327.09,3119.04,959.27,22.0,IDLE,close,
22.107,324.31,3080.43,938.28,17.1,IDLE,close,
22.153,315.49,3046.35,912.20,13.7,IDLE,close,
22.216,296.44,3000.64,891.73,10.8,IDLE,close,
22.258,280.85,2986.48,903.67,9.3,IDLE,close,
22.308,267.18,2992.67,902.09,10.5,IDLE,close,
22.347,258.90,3000.03,903.56,10.5,IDLE,close,
22.403,238.46,3016.35,910.37,11.9,IDLE,close,
22.442,235.99,3005.63,902.11,12.5,IDLE,close,
22.497,219.69,3004.11,895.85,12.9,IDLE,close,
22.536,215.03,3005.24,894.11,13.5,IDLE,close,
22.577,213.32,2976.27,879.21,13.8,IDLE,close,
22.641,200.35,3001.00,884.79,12.0,IDLE,close,
22.670,207.35,2996.31,876.97,12.6,IDLE,close,
22.730,191.84,2982.61,859.39,11.9,IDLE,close,
22.768,199.45,2993.89,866.11,12.0,IDLE,close,
22.823,185.13,2977.81,855.01,9.6,IDLE,close,
22.861,187.59,3010.98,865.84,10.5,IDLE,close,
22.916,184.95,2995.59,859.84,10.5,IDLE,close,
22.953,182.63,2989.12,856.86,9.2,IDLE,close,
23.012,180.65,2990.27,855.84,7.2,IDLE,close,
23.052,160.03,2968.94,851.60,6.5,IDLE,close,
23.101,161.69,2945.78,854.10,4.0,IDLE,close,
23.148,139.82,2929.45,848.58,3.5,IDLE,close,
23.186,159.23,2904.07,833.67,3.3,IDLE,close,
23.241,149.28,2891.50,836.97,2.3,IDLE,close,
23.290,158.79,2891.91,835.14,4.4,IDLE,close,
23.338,155.16,2891.08,828.42,5.1,IDLE,close,
23.382,157.55,2895.94,839.03,6.4,IDLE,close,
23.427,147.04,2906.68,858.19,5.6,IDLE,close,
23.473,159.74,2910.86,857.16,7.6,IDLE,close,
23.520,149.92,2911.93,863.98,6.7,IDLE,close,
23.568,151.73,2899.08,858.81,9.1,IDLE,close,
23.617,151.13,2911.70,866.23,9.3,IDLE,close,
23.664,152.20,2907.19,858.11,9.9,IDLE,close,
23.706,150.65,2901.22,857.96,12.4,IDLE,close,
23.752,148.48,2905.62,852.91,12.8,IDLE,close,
23.799,149.70,2900.84,879.32,13.4,IDLE,close,
23.845,145.65,2916.56,869.83,13.6,IDLE,close,
23.893,144.77,2986.81,864.68,13.3,IDLE,close,
23.941,138.85,3096.38,960.73,10.9,IDLE,close,
23.988,145.81,3157.12,961.67,11.8,IDLE,close,
24.031,135.14,3178.01,962.31,9.2,IDLE,close,
24.078,138.34,3198.88,962.40,9.1,IDLE,close,
24.125,134.21,3189.76,962.66,9.7,IDLE,close,
24.172,133.06,3174.17,970.01,7.7,IDLE,close,
24.218,115.16,3164.14,977.42,6.9,IDLE,close,
24.268,104.08,3154.44,975.88,4.3,IDLE,close,
24.315,104.89,3150.46,975.60,4.5,IDLE,close,
24.357,101.12,3128.78,969.86,3.0,IDLE,close,
24.405,106.15,3128.19,970.26,4.3,IDLE,close,
24.452,98.73,3125.25,968.43,4.0,IDLE,close,
24.498,109.92,3130.29,964.63,5.1,IDLE,close,
24.545,108.94,3123.99,956.34,6.8,IDLE,close,
24.595,110.16,3118.56,954.34,7.4,IDLE,close,
24.642,111.53,3104.58,946.06,9.4,IDLE,close,
24.685,125.11,3103.08,944.55,9.5,IDLE,close,
24.762,122.10,3113.41,958.62,12.4,IDLE,close,
24.790,134.63,3113.41,952.26,12.9,IDLE,close,
24.840,130.19,3111.87,950.87,11.3,IDLE,close,
24.883,144.57,3122.59,959.42,12.8,IDLE,close,
24.925,147.36,3125.82,969.67,13.8,IDLE,close,
24.969,154.09,3121.39,977.16,14.9,IDLE,close,
25.030,153.76,3144.25,994.34,14.3,IDLE,close,
25.071,155.56,3135.95,994.09,13.3,IDLE,close,
25.111,159.57,3151.24,998.50,12.5,IDLE,close,
25.168,154.69,3151.66,994.66,12.2,IDLE,close,
25.213,159.12,3161.42,992.06,11.9,IDLE,close,
25.252,156.72,3152.33,989.45,10.7,IDLE,close,
25.310,147.15,3136.05,993.16,9.1,IDLE,close,
25.357,145.74,3123.08,983.90,7.1,IDLE,close,
25.403,130.27,3131.76,981.85,7.3,IDLE,close,
25.449,141.22,3132.40,964.76,10.2,IDLE,close,
25.496,138.96,3134.33,959.43,10.9,IDLE,close,
25.543,139.58,3135.92,955.21,9.7,IDLE,close,
25.589,139.68,3140.98,956.97,9.3,IDLE,close,
25.636,144.15,3141.22,952.36,10.4,IDLE,close,
25.688,147.18,3141.75,947.31,12.1,IDLE,close,
25.716,144.09,3132.15,941.79,12.6,IDLE,close,
25.777,150.98,3136.51,948.23,11.5,IDLE,close,
25.824,158.02,3126.06,948.55,9.2,IDLE,close,
25.870,151.55,3117.24,947.63,9.4,IDLE,close,
25.916,169.07,3103.49,951.00,9.6,IDLE,close,
25.964,177.08,3116.07,954.45,11.5,IDLE,close,
26.014,163.55,3102.60,958.90,12.1,IDLE,close,
26.044,166.81,3108.06,966.34,13.1,IDLE,close,
26.105,168.38,3107.49,963.99,13.8,IDLE,close,
26.150,157.43,3105.04,970.26,14.1,IDLE,close,
26.198,159.97,3114.98,991.19,14.8,IDLE,close,
26.243,160.62,3117.90,1005.31,13.2,IDLE,close,
26.291,158.27,3119.06,1002.88,13.7,IDLE,close,
26.330,157.14,3124.22,1000.67,12.0,IDLE,close,
26.388,154.82,3124.51,1002.54,10.0,IDLE,close,
26.431,152.21,3117.49,999.50,8.4,IDLE,close,
26.478,140.23,3112.21,995.17,7.9,IDLE,close,
26.524,114.10,3117.15,993.96,7.2,IDLE,close,
26.571,111.63,3121.81,991.27,5.6,IDLE,close,
26.618,108.06,3130.32,990.45,4.7,IDLE,close,
26.668,91.18,3128.45,990.12,3.0,IDLE,close,
26.714,94.22,3145.86,990.26,2.2,IDLE,close,
26.759,87.94,3141.88,988.63,2.3,IDLE,close,
26.802,93.04,3142.78,987.58,3.0,IDLE,close,
26.853,85.73,3155.17,983.37,3.5,IDLE,close,
26.891,88.87,3149.26,967.97,5.0,IDLE,close,
26.945,78.94,3149.66,959.28,7.8,IDLE,close,
26.989,92.07,3133.63,957.61,7.1,IDLE,close,
27.043,89.42,3130.67,954.84,8.8,IDLE,close,
27.087,101.36,3127.99,957.50,9.4,IDLE,close,
27.134,108.76,3131.25,953.14,12.3,IDLE,close,
27.180,104.26,3141.38,971.61,11.2,IDLE,close,
27.228,116.70,3144.96,973.27,13.1,IDLE,close,
27.273,113.25,3147.32,971.04,13.3,IDLE,close,
27.323,117.03,3153.54,969.44,14.6,IDLE,close,
27.362,130.63,3163.06,967.11,13.7,IDLE,close,
27.414,122.61,3174.13,964.90,13.2,IDLE,close,
27.460,134.47,3177.90,963.18,10.6,IDLE,close,
27.507,131.77,3182.19,958.25,11.6,IDLE,close,
27.554,139.40,3187.07,957.86,11.4,IDLE,close,
27.600,133.39,3173.36,962.96,9.0,IDLE,close,
27.653,131.11,3171.14,965.43,8.6,IDLE,close,
27.699,122.41,3162.06,972.70,7.4,IDLE,close,
27.742,124.34,3159.67,974.90,7.2,IDLE,close,
27.789,106.99,3130.82,969.14,5.4,IDLE,close,
27.836,100.75,3135.37,973.82,4.9,IDLE,close,
27.883,97.46,3127.16,972.10,3.2,IDLE,close,
27.930,90.35,3119.55,965.57,3.3,IDLE,close,
27.981,91.95,3115.92,967.31,2.7,IDLE,close,
28.028,84.11,3096.82,959.63,3.1,IDLE,close,
28.072,87.49,3089.99,957.59,2.8,IDLE,close,
28.117,89.99,3102.13,953.78,4.5,IDLE,close,
28.164,90.04,3095.86,951.49,5.9,IDLE,close,
28.210,88.48,3095.98,951.88,7.5,IDLE,close,
28.257,94.58,3091.86,950.30,7.6,IDLE,close,
28.307,99.47,3088.51,954.06,9.1,IDLE,close,
28.355,104.07,3070.85,950.92,10.3,IDLE,close,
28.396,107.55,3076.27,961.38,12.2,IDLE,close,
28.443,118.50,3088.60,969.87,12.1,IDLE,close,
28.490,116.69,3096.09,968.80,14.2,IDLE,close,
28.536,139.94,3094.42,985.26,14.3,IDLE,close,
28.583,143.83,3099.62,992.18,15.1,IDLE,close,
28.633,165.95,3114.09,990.57,13.8,IDLE,close,
28.679,164.67,3127.91,990.51,12.4,IDLE,close,
28.723,167.90,3143.34,989.11,12.3,IDLE,close,
28.770,171.35,3151.67,987.66,11.6,IDLE,close,
28.813,167.29,3151.87,988.88,10.6,IDLE,close,
28.863,169.36,3146.07,977.64,8.4,IDLE,close,
28.909,164.87,3140.03,962.51,9.1,IDLE,close,
28.960,165.43,3149.40,965.95,9.5,IDLE,close,
29.006,151.24,3137.12,965.49,8.5,IDLE,close,
29.051,144.53,3121.58,954.88,5.8,IDLE,close,
29.097,132.90,3116.16,953.30,5.5,IDLE,close,
29.143,124.69,3105.06,951.06,4.0,IDLE,close,
29.190,119.33,3104.85,950.36,3.7,IDLE,close,
29.238,118.11,3092.94,951.17,2.5,IDLE,close,
29.289,111.37,3082.50,950.66,3.1,IDLE,close,
29.338,112.48,3069.22,947.45,3.0,IDLE,close,
29.380,118.52,3070.94,955.22,2.9,IDLE,close,
29.427,107.80,3067.00,952.27,5.4,IDLE,close,
29.474,116.40,3060.91,947.21,6.5,IDLE,close,
29.520,116.49,3054.90,947.21,6.9,IDLE,close,
29.567,116.83,3054.81,960.55,6.9,IDLE,close,
29.618,116.22,3053.76,963.44,8.3,IDLE,close,
29.663,125.54,3055.64,965.67,9.5,IDLE,close,
29.709,114.45,3054.64,970.91,9.2,IDLE,close,
29.802,119.55,3074.06,995.76,10.3,IDLE,close,
29.847,122.81,3075.30,988.12,11.9,IDLE,close,
29.894,127.08,3081.99,980.24,12.4,IDLE,close,
29.940,122.80,3092.88,976.13,13.7,IDLE,close,
29.990,132.62,3105.27,973.49,14.7,IDLE,close,
30.033,127.29,3111.02,971.94,14.1,IDLE,close,
30.083,135.13,3120.25,965.99,13.9,IDLE,close,
30.126,160.22,3083.05,1001.30,28.4,IDLE,close,
30.173,331.54,3307.62,1181.77,180.9,PULSE,close,
30.224,291.42,3445.46,1321.38,182.6,PULSE,close,
30.274,416.91,2691.95,1414.10,109.1,PULSE,close,
30.318,348.71,2073.52,1104.25,75.7,PULSE,close,
30.363,399.89,1741.84,702.35,33.6,PULSE,close,
30.411,451.71,1772.47,741.70,81.4,PULSE,close,
30.453,450.90,1739.82,745.89,120.1,PULSE,close,
30.501,618.97,1841.06,857.98,140.1,PULSE,close,
30.549,544.36,1920.19,978.49,132.4,PULSE,close,
30.596,706.41,1976.41,1046.38,102.5,PULSE,close,
30.646,614.61,2043.86,1129.92,75.2,PULSE,close,
30.689,752.34,1851.03,817.74,49.8,PULSE,close,
30.737,647.19,1679.64,664.44,33.9,PULSE,close,
30.781,728.89,1542.86,541.93,22.1,REFRACTORY,open,open
30.829,672.16,1444.28,462.27,10.6,REFRACTORY,open,
30.876,676.07,1403.08,436.72,6.0,REFRACTORY,open,
30.922,700.89,1349.35,391.33,2.8,REFRACTORY,open,
30.972,657.77,1394.59,425.80,3.5,REFRACTORY,open,
31.017,719.92,1307.43,357.75,4.9,REFRACTORY,open,
31.067,613.03,1309.53,341.93,7.5,REFRACTORY,open,
31.110,736.48,1327.78,349.88,8.6,REFRACTORY,open,
31.156,622.26,1379.16,382.23,10.7,REFRACTORY,open,
31.201,730.82,1391.66,386.05,9.3,REFRACTORY,open,
31.250,629.26,1441.17,416.55,12.3,REFRACTORY,open,
31.299,727.37,1456.47,416.54,12.9,REFRACTORY,open,
31.343,643.78,1454.64,428.71,13.5,REFRACTORY,open,
31.393,707.84,1461.26,421.90,13.5,REFRACTORY,open,
31.436,688.32,1447.83,380.88,13.6,REFRACTORY,open,
31.482,656.26,1452.49,370.72,12.9,REFRACTORY,open,
31.530,721.36,1381.11,323.97,14.9,REFRACTORY,open,
31.576,633.04,1383.35,313.51,13.8,REFRACTORY,open,
31.625,732.43,1388.01,305.44,12.3,REFRACTORY,open,
31.668,631.43,1410.99,310.96,11.8,REFRACTORY,open,
31.734,728.58,1405.42,333.53,12.3,REFRACTORY,open,
31.770,628.68,1431.15,331.62,10.6,REFRACTORY,open,
31.827,749.25,1397.59,303.05,9.6,REFRACTORY,open,
31.860,649.12,1495.39,390.21,10.9,REFRACTORY,open,
31.920,760.99,1449.31,338.13,15.8,REFRACTORY,open,
31.966,660.13,1498.98,379.05,20.3,REFRACTORY,open,
32.014,759.15,1552.57,430.26,22.1,REFRACTORY,open,
32.063,691.60,1577.70,453.21,27.5,REFRACTORY,open,
32.109,755.50,1789.35,794.31,32.1,REFRACTORY,open,
32.158,732.97,2542.23,1310.63,34.2,REFRACTORY,open,
32.202,755.50,2408.39,1189.95,38.6,REFRACTORY,open,
32.251,806.34,2306.22,1081.40,41.3,REFRACTORY,open,
32.297,771.64,2262.55,1033.03,38.2,REFRACTORY,open,
32.344,864.35,2179.41,926.86,40.9,REFRACTORY,open,
32.396,780.30,2780.12,1611.69,41.5,REFRACTORY,open,
32.440,897.91,3206.97,1553.01,39.4,REFRACTORY,open,
32.490,794.83,3301.64,1442.57,38.6,REFRACTORY,open,
32.534,922.63,3297.18,1335.88,40.0,REFRACTORY,open,
32.579,823.02,3299.36,1238.00,41.9,REFRACTORY,open,
32.626,932.32,3223.95,1177.18,47.1,REFRACTORY,open,
32.674,869.01,3172.51,1138.10,49.3,REFRACTORY,open,
32.722,938.21,3144.12,1122.45,48.6,REFRACTORY,open,
32.766,943.37,3131.98,1122.91,45.1,REFRACTORY,open,
32.816,923.75,3022.44,1075.33,37.7,REFRACTORY,open,
32.858,993.82,2956.26,1005.50,32.3,REFRACTORY,open,
32.905,898.35,2861.42,909.16,23.7,REFRACTORY,open,
32.951,1009.09,2777.64,813.90,14.8,REFRACTORY,open,
33.013,912.16,2764.13,785.26,11.1,REFRACTORY,open,
33.058,1013.64,2756.56,771.95,17.0,REFRACTORY,open,
33.105,912.76,2777.04,785.58,28.7,REFRACTORY,open,
33.155,1055.63,2796.43,804.90,36.0,REFRACTORY,open,
33.198,953.45,2821.67,832.96,38.8,REFRACTORY,open,
33.248,1077.53,2840.76,853.49,36.8,REFRACTORY,open,
33.280,1035.28,2858.03,860.09,33.6,REFRACTORY,open,
33.338,1071.90,2870.19,876.71,33.4,REFRACTORY,open,
33.385,1028.66,2880.03,890.41,30.9,REFRACTORY,open,
33.421,1011.78,2886.50,900.70,28.5,REFRACTORY,open,
33.482,1077.67,2898.05,917.29,28.2,REFRACTORY,open,
33.526,1039.11,2902.15,919.35,25.4,REFRACTORY,open,
33.576,1131.22,2907.05,936.73,24.9,REFRACTORY,open,
33.619,1046.76,2887.17,942.98,23.0,REFRACTORY,open,
33.665,1177.36,2868.72,952.73,21.5,REFRACTORY,open,
33.713,1067.55,2880.21,957.49,23.6,REFRACTORY,open,
33.760,1184.89,2879.57,975.37,23.8,REFRACTORY,open,
33.810,1082.91,2880.61,984.68,23.9,REFRACTORY,open,
33.854,1190.06,2905.28,994.63,28.0,REFRACTORY,open,
33.905,1109.51,2935.93,1022.41,29.4,REFRACTORY,open,
33.947,1181.60,2973.57,1066.70,29.9,REFRACTORY,open,
33.993,1165.44,3008.05,1115.18,29.1,REFRACTORY,open,
34.040,1136.61,3041.88,1170.27,28.7,REFRACTORY,open,
34.082,1216.12,3079.00,1235.62,25.4,REFRACTORY,open,
34.139,1132.84,3087.24,1236.08,24.3,REFRACTORY,open,
34.182,1224.25,3099.14,1209.29,23.5,REFRACTORY,open,
34.231,1059.30,3086.15,1167.44,21.1,REFRACTORY,open,
34.275,1024.62,3079.62,1149.66,21.9,REFRACTORY,open,
34.321,956.07,3083.42,1129.63,21.7,REFRACTORY,open,
34.368,941.19,3074.60,1113.20,23.1,REFRACTORY,open,
34.416,942.39,3078.22,1095.90,24.7,REFRACTORY,open,
34.465,918.92,3082.45,1076.14,25.9,REFRACTORY,open,
34.507,870.58,3090.88,1051.24,21.6,REFRACTORY,open,
34.558,797.98,3048.68,986.47,15.8,REFRACTORY,open,
34.601,734.51,2978.09,928.56,11.4,REFRACTORY,open,
34.647,628.77,2918.81,892.41,6.2,REFRACTORY,open,
34.695,604.75,2867.40,862.82,5.3,REFRACTORY,open,
34.769,573.89,2819.56,815.68,4.3,REFRACTORY,open,
34.799,571.96,2807.84,806.36,5.0,IDLE,open,
34.826,561.16,2777.15,779.74,6.5,IDLE,open,
34.885,560.21,2765.34,756.14,9.4,IDLE,open,
34.929,570.50,2756.23,753.50,9.5,IDLE,open,
34.977,573.36,2767.90,774.94,10.2,IDLE,open,
35.024,568.52,2806.01,794.36,10.4,IDLE,open,
35.069,601.79,2948.04,975.70,11.1,IDLE,open,
35.119,617.93,3031.62,1023.25,10.4,IDLE,open,
35.162,617.47,3075.16,1006.49,11.8,IDLE,open,
35.204,631.45,3076.33,992.07,13.5,IDLE,open,
35.255,640.02,3063.68,977.77,13.6,IDLE,open,
35.303,639.43,3059.87,969.45,13.4,IDLE,open,
35.343,642.38,3063.63,966.84,14.8,IDLE,open,
35.398,640.58,3057.71,950.03,13.3,IDLE,open,
35.444,644.26,3056.63,946.22,14.2,IDLE,open,
35.492,646.50,3040.59,942.23,13.0,IDLE,open,
35.534,644.95,3039.51,936.02,12.3,IDLE,open,
35.584,650.60,3040.17,931.41,13.0,IDLE,open,
35.631,636.02,3047.15,922.59,12.4,IDLE,open,
35.676,653.22,3066.89,953.48,13.6,IDLE,open,
35.722,647.40,3076.56,960.78,17.8,IDLE,open,
35.773,652.25,3078.77,958.15,15.1,IDLE,open,
35.816,657.30,3125.46,999.34,17.2,IDLE,open,
35.865,675.90,3157.63,989.44,17.4,IDLE,open,
35.911,680.50,3163.42,989.47,16.4,IDLE,open,
35.956,685.43,3168.05,989.50,19.8,IDLE,open,
36.004,692.62,3169.95,991.71,20.9,IDLE,open,
36.052,683.84,3171.52,992.27,22.6,IDLE,open,
36.102,695.28,3173.25,997.45,23.8,IDLE,open,
36.145,682.51,3179.27,1003.46,24.7,IDLE,open,
36.195,690.83,3190.76,1013.23,25.5,IDLE,open,
36.239,679.27,3202.61,1024.24,24.6,IDLE,open,
36.286,682.51,3217.66,1038.61,25.0,IDLE,open,
36.333,671.42,3232.15,1052.31,25.9,IDLE,open,
36.382,672.30,3236.10,1066.17,23.8,IDLE,open,
36.431,657.60,3189.10,1024.93,22.7,IDLE,open,
36.474,651.24,3157.30,1007.05,20.2,IDLE,open,
36.523,648.28,3129.46,990.37,19.1,IDLE,open,
36.563,625.58,3123.11,1005.63,18.4,IDLE,open,
36.611,635.09,3111.04,1010.44,18.9,IDLE,open,
36.658,605.45,3102.95,1002.09,18.2,IDLE,open,
36.706,605.51,3069.19,958.35,14.6,IDLE,open,
36.753,577.26,3074.96,954.14,14.1,IDLE,open,
36.799,577.50,3070.05,942.29,12.8,IDLE,open,
36.849,546.24,3048.62,920.09,12.0,IDLE,open,
36.892,513.85,3032.77,914.69,8.6,IDLE,open,
36.941,513.69,3022.74,905.38,8.6,IDLE,open,
36.987,500.09,3023.17,906.78,9.1,IDLE,open,
37.030,494.10,3013.64,902.07,8.1,IDLE,open,
37.085,457.81,2994.91,906.01,6.3,IDLE,open,
37.123,470.49,2990.26,896.29,6.4,IDLE,open,
37.180,427.37,2981.61,891.54,4.4,IDLE,open,
37.217,444.77,2971.84,882.51,6.5,IDLE,open,
37.269,406.00,2969.28,871.93,8.9,IDLE,open,
37.315,417.93,2972.36,870.69,12.9,IDLE,open,
37.363,401.85,2977.48,872.74,16.1,IDLE,open,
37.411,397.79,2989.88,876.00,16.9,IDLE,open,
37.455,391.32,3009.48,893.87,18.1,IDLE,open,
37.506,387.39,3024.94,903.51,20.4,IDLE,open,
37.549,393.99,3033.96,906.00,20.5,IDLE,open,
37.596,375.28,3048.27,911.56,18.6,IDLE,open,
37.642,385.07,3056.33,914.32,16.6,IDLE,open,
37.690,365.68,3067.46,906.75,13.9,IDLE,open,
37.739,378.67,3069.60,911.12,12.9,IDLE,open,
37.782,359.77,3085.76,921.85,14.2,IDLE,open,
37.833,368.47,3088.42,921.52,13.9,IDLE,open,
37.876,356.84,3084.81,917.87,15.2,IDLE,open,
37.922,349.80,3126.27,944.90,15.0,IDLE,open,
37.969,339.90,3140.14,945.29,14.8,IDLE,open,
38.015,331.80,3168.67,938.71,13.6,IDLE,open,
38.066,330.73,3184.80,940.72,12.3,IDLE,open,
38.109,312.57,3194.47,945.08,12.4,IDLE,open,
38.158,310.33,3176.14,931.21,10.7,IDLE,open,
38.200,298.33,3150.29,915.55,9.0,IDLE,open,
38.247,281.05,3134.02,911.50,7.4,IDLE,open,
38.295,265.77,3128.51,906.91,7.8,IDLE,open,
38.342,251.82,3094.30,893.42,6.4,IDLE,open,
38.391,259.74,3075.88,880.31,7.4,IDLE,open,
38.435,244.34,3056.39,868.68,8.6,IDLE,open,
38.486,246.91,3055.68,873.44,10.8,IDLE,open,
38.529,221.94,3049.14,872.42,12.4,IDLE,open,
38.575,235.64,3041.07,876.93,9.9,IDLE,open,
38.637,212.76,3014.90,873.75,7.2,IDLE,open,
38.676,219.11,3008.45,886.42,6.6,IDLE,open,
38.730,226.25,3009.83,892.35,9.1,IDLE,open,
38.777,224.08,3002.02,894.73,9.5,IDLE,open,
38.826,240.33,2994.40,898.80,9.3,IDLE,open,
38.870,258.60,2990.82,912.32,10.5,IDLE,open,
38.919,273.21,2997.12,911.02,11.8,IDLE,open,
38.962,285.68,2996.52,905.53,12.4,IDLE,open,
39.007,287.92,3005.88,919.43,12.9,IDLE,open,
39.054,294.48,3000.92,927.15,14.5,IDLE,open,
39.100,298.91,2997.96,917.13,15.0,IDLE,open,
39.150,303.15,3003.79,923.84,14.7,IDLE,open,
39.193,304.48,3026.14,926.54,14.9,IDLE,open,
39.243,310.54,3058.71,929.36,12.7,IDLE,open,
39.287,309.02,3106.21,949.19,13.1,IDLE,open,
39.333,311.90,3126.33,963.57,13.9,IDLE,open,
39.379,307.60,3142.64,961.96,12.7,IDLE,open,
39.426,315.51,3168.75,952.00,14.5,IDLE,open,
39.477,307.74,3193.68,951.00,13.7,IDLE,open,
39.520,310.41,3198.39,966.40,11.8,IDLE,open,
39.569,309.04,3206.02,965.22,9.5,IDLE,open,
39.612,313.44,3191.28,962.96,8.5,IDLE,open,
39.660,303.09,3186.22,964.77,9.5,IDLE,open,
39.706,274.21,3175.03,960.85,7.1,IDLE,open,
39.776,300.55,3168.29,958.40,9.5,IDLE,open,
39.806,266.09,3166.15,948.07,9.7,IDLE,open,
39.846,282.18,3156.25,953.73,9.3,IDLE,open,
39.897,265.81,3146.79,952.90,8.5,IDLE,open,
39.941,288.28,3137.20,949.28,9.6,IDLE,open,
39.989,267.27,3131.46,954.97,10.0,IDLE,open,
40.035,265.19,3131.08,959.24,12.5,IDLE,open,
40.082,267.20,3127.61,960.04,11.8,IDLE,open,
40.133,236.92,3126.94,975.17,10.9,IDLE,open,
40.176,259.22,3127.97,975.25,13.7,IDLE,open,
40.227,226.92,3127.79,976.91,14.0,IDLE,open,
40.270,241.14,3129.25,970.97,13.4,IDLE,open,
40.316,218.00,3133.46,965.32,14.7,IDLE,open,
40.364,228.20,3139.65,957.88,12.6,IDLE,open,
40.410,204.04,3139.57,957.09,10.1,IDLE,open,
40.461,209.43,3141.07,964.36,11.3,IDLE,open,
40.503,197.16,3131.90,970.46,8.8,IDLE,open,
40.555,204.77,3125.19,985.71,9.0,IDLE,open,
40.595,197.82,3120.39,995.21,9.3,IDLE,open,
40.643,178.14,3118.61,984.14,9.8,IDLE,open,
40.689,188.44,3140.91,976.45,9.0,IDLE,open,
40.735,168.06,3139.87,976.78,8.3,IDLE,open,
40.781,167.36,3136.77,975.20,8.3,IDLE,open,
40.830,142.88,3133.55,970.99,6.1,IDLE,open,
40.881,170.17,3136.28,953.82,8.8,IDLE,open,
40.923,129.32,3156.80,958.23,8.8,IDLE,open,
40.970,130.97,3155.17,960.14,6.1,IDLE,open,
41.018,133.03,3177.17,958.82,6.8,IDLE,open,
41.066,127.99,3170.47,959.55,7.8,IDLE,open,
41.107,151.86,3170.62,959.77,8.9,IDLE,open,
41.158,135.18,3166.18,959.87,9.0,IDLE,open,
41.210,155.79,3156.56,959.51,10.4,IDLE,open,
41.253,177.77,3160.54,960.22,12.0,IDLE,open,
41.301,179.48,3150.39,950.90,12.6,IDLE,open,
41.346,189.39,3150.76,954.64,13.1,IDLE,open,
41.392,176.32,3152.99,954.31,14.1,IDLE,open,
41.443,178.06,3148.61,949.13,13.9,IDLE,open,
41.486,178.92,3150.67,957.31,13.4,IDLE,open,
41.536,170.03,3151.70,966.52,12.9,IDLE,open,
41.579,169.70,3153.41,978.40,12.5,IDLE,open,
41.626,163.62,3150.33,979.49,10.7,IDLE,open,
41.675,163.83,3149.67,981.93,10.6,IDLE,open,
41.721,154.98,3157.38,986.39,9.6,IDLE,open,
41.772,157.72,3142.21,981.50,8.3,IDLE,open,
41.815,133.96,3141.14,981.37,7.1,IDLE,open,
41.865,141.97,3144.82,976.28,6.7,IDLE,open,
41.909,125.89,3142.85,968.94,6.4,IDLE,open,
41.955,130.51,3156.74,958.17,8.7,IDLE,open,
42.000,120.95,3171.05,955.06,9.3,IDLE,open,
42.047,120.90,3157.26,955.71,7.3,IDLE,open,
42.098,126.77,3157.40,954.97,7.3,IDLE,open,
42.143,100.96,3147.94,951.76,5.3,IDLE,open,
42.193,110.57,3144.42,953.37,6.4,IDLE,open,
42.237,105.52,3145.35,956.44,8.3,IDLE,open,
42.284,111.34,3139.94,952.81,8.4,IDLE,open,
42.331,106.78,3132.87,955.67,9.7,IDLE,open,
42.378,122.56,3129.17,962.32,11.1,IDLE,open,
42.427,115.56,3133.52,958.28,12.4,IDLE,open,
42.471,129.11,3132.08,967.27,12.9,IDLE,open,
42.522,130.47,3136.06,966.13,14.7,IDLE,open,
42.564,124.80,3143.78,966.21,13.6,IDLE,open,
42.612,133.21,3149.97,967.64,15.1,IDLE,open,
42.660,137.12,3153.43,971.67,14.6,IDLE,open,
42.705,161.85,3149.13,977.36,13.0,IDLE,open,
42.755,159.14,3150.22,978.05,10.4,IDLE,open,
42.799,165.19,3153.95,981.32,11.0,IDLE,open,
42.849,163.45,3158.73,983.74,10.8,IDLE,open,
42.894,165.78,3149.04,982.77,9.8,IDLE,open,
42.939,165.03,3146.32,981.26,7.9,IDLE,open,
42.986,142.91,3136.73,973.74,6.5,IDLE,open,
43.033,140.36,3139.56,966.76,5.6,IDLE,open,
43.082,136.91,3149.87,956.34,6.0,IDLE,open,
43.127,128.05,3129.88,949.05,4.2,IDLE,open,
43.176,121.10,3129.01,949.88,3.6,IDLE,open,
43.220,122.75,3133.37,952.49,3.8,IDLE,open,
43.267,117.62,3129.36,944.86,5.1,IDLE,open,
43.314,122.67,3122.68,945.99,6.3,IDLE,open,
43.360,114.62,3124.51,944.20,4.7,IDLE,open,
43.408,116.58,3119.64,943.19,6.0,IDLE,open,
43.453,114.09,3115.84,943.07,7.5,IDLE,open,
43.504,106.54,3111.18,938.59,7.7,IDLE,open,
43.546,113.56,3106.72,935.32,8.9,IDLE,open,
