t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
21.997,1812.09,1330.38,1153.22,82.9,REFRACTORY,open,
22.051,1902.94,1307.22,1197.20,79.7,REFRACTORY,open,
22.089,2008.55,1313.89,1284.50,71.6,REFRACTORY,open,
22.144,1837.91,1263.93,1406.53,67.1,REFRACTORY,open,
22.181,2101.95,1455.89,1486.03,65.1,REFRACTORY,open,
22.239,1824.97,1412.05,1559.74,72.5,REFRACTORY,open,
22.276,2170.41,2272.97,1623.75,84.4,REFRACTORY,open,
22.333,1897.21,2162.48,1491.19,97.5,REFRACTORY,open,
22.371,2332.94,1888.83,1386.08,105.0,REFRACTORY,open,
22.429,2149.69,1700.54,1290.52,118.4,REFRACTORY,open,
22.467,2542.08,1627.03,1256.04,127.5,REFRACTORY,open,
22.519,2384.72,1661.62,1260.42,135.6,REFRACTORY,open,
22.556,2496.54,2423.88,1269.18,137.8,REFRACTORY,open,
22.614,2564.32,3350.66,1206.22,134.2,REFRACTORY,open,
22.651,2491.20,4012.87,1178.82,131.7,REFRACTORY,open,
22.704,2727.73,3831.38,1149.83,125.8,REFRACTORY,open,
22.756,2570.72,3614.09,1211.50,120.4,REFRACTORY,open,
22.793,2848.95,3443.41,1209.47,109.4,REFRACTORY,open,
22.847,2514.60,2891.57,1236.36,88.3,REFRACTORY,open,
22.887,2840.70,2455.10,1287.21,69.9,REFRACTORY,open,
22.943,2464.35,2041.21,1480.37,47.7,REFRACTORY,open,
22.980,2502.17,1995.17,1646.27,34.8,REFRACTORY,open,
23.035,1977.35,1972.18,1894.04,14.4,REFRACTORY,open,
23.074,2228.00,1990.65,2051.73,6.3,REFRACTORY,open,
23.127,2007.92,2108.51,2251.22,13.6,REFRACTORY,open,
23.174,2121.62,2204.19,2386.17,19.5,REFRACTORY,open,
23.213,2079.64,2166.34,2492.81,25.4,REFRACTORY,open,
23.272,1987.01,2236.45,2645.05,27.9,REFRACTORY,open,
23.309,2098.67,2247.28,2809.21,28.3,REFRACTORY,open,
23.363,1878.48,2273.53,2746.41,30.4,REFRACTORY,open,
23.400,2112.07,2315.06,2530.12,33.8,REFRACTORY,open,
23.456,1785.21,2412.31,2380.97,36.1,REFRACTORY,open,
23.495,2075.46,2504.29,2353.31,35.7,REFRACTORY,open,
23.550,1737.68,2579.49,2340.20,31.2,REFRACTORY,open,
23.589,2002.02,2643.77,2315.90,26.8,REFRACTORY,open,
23.647,1804.29,2641.58,2323.87,22.0,REFRACTORY,open,
23.746,1750.94,2604.33,2466.42,18.0,REFRACTORY,open,
23.787,1917.49,2576.88,2521.81,19.4,REFRACTORY,open,
23.827,1932.99,2541.15,2591.64,19.8,REFRACTORY,open,
23.879,1763.71,2502.98,2593.67,26.4,REFRACTORY,open,
23.921,1992.90,2432.70,2340.48,34.2,REFRACTORY,open,
23.977,1727.16,2392.72,2249.45,38.2,REFRACTORY,open,
24.017,2053.14,2372.53,1948.16,46.1,REFRACTORY,open,
24.069,1729.90,2359.33,1795.00,52.2,REFRACTORY,open,
24.108,2054.44,2370.92,1757.23,53.8,REFRACTORY,open,
24.160,1736.87,2384.34,1634.48,57.6,REFRACTORY,open,
24.203,1993.29,2428.59,1521.61,63.2,REFRACTORY,open,
24.253,1867.61,2706.14,1379.57,71.7,REFRACTORY,open,
24.293,1916.63,2845.79,1322.83,74.7,REFRACTORY,open,
24.344,2105.74,3042.26,1235.19,79.9,REFRACTORY,open,
24.394,1769.15,3221.05,1250.35,81.8,REFRACTORY,open,
24.433,1881.97,3426.30,1244.67,84.7,REFRACTORY,open,
24.483,1657.96,3454.24,1260.99,87.0,REFRACTORY,open,
24.530,1729.15,3407.93,1290.71,86.1,REFRACTORY,open,
24.580,1782.90,3304.29,1299.78,85.4,REFRACTORY,open,
24.625,1754.84,3204.69,1307.35,86.3,REFRACTORY,open,
24.669,1774.12,3098.43,1358.03,83.6,REFRACTORY,open,
24.721,1666.05,2946.65,1424.55,82.4,REFRACTORY,open,
24.765,1613.74,2800.25,1458.64,79.2,REFRACTORY,open,
24.811,1458.16,2644.19,1508.02,74.4,REFRACTORY,open,
24.857,1384.66,2517.26,1552.56,69.8,REFRACTORY,open,
24.907,1263.85,2407.18,1615.39,66.0,REFRACTORY,open,
24.954,1231.35,2315.20,1645.93,61.6,REFRACTORY,open,
24.994,1203.75,2269.88,1649.90,57.5,REFRACTORY,open,
25.051,1188.75,2231.12,1674.90,55.7,REFRACTORY,open,
25.089,1205.99,2240.79,1707.75,55.0,REFRACTORY,open,
25.141,1218.48,2297.93,1749.76,52.4,REFRACTORY,open,
25.188,1280.50,2307.52,1824.76,51.3,REFRACTORY,open,
25.236,1275.99,2266.35,1904.57,46.1,REFRACTORY,open,
25.281,1379.94,2254.28,1982.81,44.6,REFRACTORY,open,
25.328,1396.32,2239.02,2010.40,44.3,REFRACTORY,open,
25.379,1476.83,2216.44,2062.29,40.7,REFRACTORY,open,
25.417,1536.75,2205.00,2120.38,34.7,REFRACTORY,open,
25.466,1578.23,2190.67,2179.33,33.8,REFRACTORY,open,
25.515,1514.77,2178.01,2256.98,30.1,REFRACTORY,open,
25.563,1479.80,2168.66,2335.85,28.2,REFRACTORY,open,
25.609,1492.82,2168.35,2380.60,30.1,REFRACTORY,open,
25.655,1416.98,2174.34,2412.30,27.9,REFRACTORY,open,
25.706,1339.76,2187.38,2468.72,23.9,REFRACTORY,open,
25.745,1264.16,2192.62,2527.28,21.8,REFRACTORY,open,
25.795,1215.76,2227.17,2586.30,18.0,REFRACTORY,open,
25.843,1152.75,2292.94,2617.60,16.7,REFRACTORY,open,
25.892,1108.97,2407.13,2649.40,13.6,REFRACTORY,open,
25.939,1060.07,2472.43,2696.81,11.3,REFRACTORY,open,
25.978,1028.91,2534.52,2752.36,9.5,IDLE,open,
26.034,1013.63,2678.70,2834.60,8.3,IDLE,open,
26.077,981.09,2717.32,2906.81,6.4,IDLE,open,
26.125,986.93,2760.13,2958.41,6.9,IDLE,open,
26.171,948.26,2889.06,3031.40,4.1,IDLE,open,
26.220,956.12,3029.55,3108.18,5.1,IDLE,open,
26.266,919.94,3106.85,3166.31,4.7,IDLE,open,
26.312,922.16,3168.12,3216.26,3.7,IDLE,open,
26.363,861.32,3222.59,3259.94,5.8,IDLE,open,
26.407,845.35,3262.07,3281.54,7.4,IDLE,open,
26.451,793.11,3272.36,3294.44,8.0,IDLE,open,
26.499,751.98,3254.22,3296.83,8.7,IDLE,open,
26.547,698.06,3218.32,3293.40,9.3,IDLE,open,
26.598,632.59,3180.85,3280.07,10.1,IDLE,open,
26.637,603.48,3157.41,3266.23,11.1,IDLE,open,
26.689,522.12,3131.25,3242.45,10.7,IDLE,open,
26.740,476.85,3085.37,3210.40,12.7,IDLE,open,
26.777,419.16,3065.87,3184.21,12.6,IDLE,open,
26.832,372.41,3019.17,3135.39,15.8,IDLE,open,
26.876,376.05,2937.81,1463.31,48.1,PULSE,open,
26.917,548.98,3049.33,1556.69,254.2,PULSE,open,
26.963,357.60,2321.09,836.02,154.8,PULSE,open,
27.013,567.90,2006.13,834.59,76.8,PULSE,open,
27.056,407.22,2015.71,748.88,85.2,PULSE,open,
27.103,571.85,1942.48,783.81,89.0,PULSE,open,
27.151,528.71,1893.23,722.15,84.3,PULSE,open,
27.200,588.13,1781.49,640.26,72.3,PULSE,open,
27.246,657.90,1491.72,762.76,50.4,PULSE,open,
27.291,546.01,1502.51,944.44,21.3,REFRACTORY,open,open
27.341,694.21,1523.79,1204.28,4.1,REFRACTORY,open,
27.399,558.01,1467.68,2673.20,9.6,REFRACTORY,open,
27.432,707.97,1439.54,2432.24,15.4,REFRACTORY,open,
27.491,461.37,1408.94,2408.42,24.7,REFRACTORY,open,
27.525,671.02,1298.66,2604.09,28.1,REFRACTORY,open,
27.587,423.48,1338.46,2811.52,30.7,REFRACTORY,open,
27.648,656.95,1281.28,2815.09,32.4,REFRACTORY,open,
27.682,425.97,1259.09,2675.29,32.4,REFRACTORY,open,
27.729,653.95,1178.22,2519.11,33.7,REFRACTORY,open,
27.778,466.41,1152.10,2464.86,31.8,REFRACTORY,open,
27.836,691.02,1240.10,2401.43,34.5,REFRACTORY,open,
27.868,553.63,1116.49,2353.92,30.9,REFRACTORY,open,
27.928,741.50,1146.00,2327.44,29.0,REFRACTORY,open,
27.970,649.81,1119.73,2344.95,26.6,REFRACTORY,open,
28.016,707.58,1153.55,2379.44,27.7,REFRACTORY,open,
28.056,910.09,1214.51,2415.01,26.2,REFRACTORY,open,
28.107,764.12,1181.27,2452.32,26.1,REFRACTORY,open,
28.163,983.52,1166.10,2481.88,26.2,REFRACTORY,open,
28.199,813.86,1272.93,2498.77,26.2,REFRACTORY,open,
28.255,1036.08,1304.65,2531.08,25.5,REFRACTORY,open,
28.292,813.54,1221.15,2530.27,25.6,REFRACTORY,open,
28.348,1020.37,1245.09,2531.57,22.5,REFRACTORY,open,
28.397,784.65,1241.88,2552.20,21.7,REFRACTORY,open,
28.434,927.15,1187.99,2549.94,23.7,REFRACTORY,open,
28.489,807.65,1207.33,2564.88,24.2,REFRACTORY,open,
28.524,814.72,1232.19,2577.09,22.3,REFRACTORY,open,
28.584,829.61,1242.43,2609.15,18.2,REFRACTORY,open,
28.619,730.43,1311.78,2632.18,17.9,REFRACTORY,open,
28.710,675.55,1365.03,2684.06,17.5,REFRACTORY,open,
28.768,892.60,1392.30,2713.85,17.3,REFRACTORY,open,
28.815,654.04,1457.58,2748.53,16.2,REFRACTORY,open,
28.865,872.97,2568.49,2779.61,15.7,REFRACTORY,open,
28.902,669.42,3216.90,2802.99,14.2,REFRACTORY,open,
28.955,839.72,2956.73,2851.82,10.8,REFRACTORY,open,
29.000,698.06,2882.18,2891.32,11.8,REFRACTORY,open,
29.051,789.73,2813.00,2936.02,12.4,IDLE,open,
29.087,728.10,2773.83,2952.00,13.4,IDLE,open,
29.145,715.88,2701.38,2973.70,12.0,IDLE,open,
29.197,666.54,2643.81,2990.28,11.8,IDLE,open,
29.231,575.52,2631.48,3006.29,12.3,IDLE,open,
29.286,719.84,2590.99,3022.89,13.7,IDLE,open,
29.333,560.64,2585.68,3032.30,13.9,IDLE,open,
29.380,709.81,2592.87,3033.46,15.3,IDLE,open,
29.417,405.83,2658.16,3033.90,13.6,IDLE,open,
29.475,683.24,2770.49,3024.71,12.6,IDLE,open,
29.509,533.11,2813.57,3026.09,11.7,IDLE,open,
29.571,663.89,2842.11,3028.95,10.9,IDLE,open,
29.606,540.21,2831.55,3035.85,10.4,IDLE,open,
29.662,613.06,2837.33,3042.77,10.3,IDLE,open,
29.696,555.98,2829.01,3052.81,7.8,IDLE,open,
29.754,528.54,2827.61,3066.89,9.7,IDLE,open,
29.803,536.65,2825.92,3084.34,9.3,IDLE,open,
29.852,496.43,2821.42,3101.97,9.0,IDLE,open,
29.901,518.33,2822.02,3128.78,7.7,IDLE,open,
29.952,468.90,2820.57,3149.16,9.1,IDLE,open,
29.986,606.96,2833.39,3157.33,9.4,IDLE,open,
30.026,386.61,2834.58,3168.11,8.4,IDLE,open,
30.082,597.97,2842.14,3191.34,6.4,IDLE,open,
30.118,436.43,2839.34,3204.41,5.2,IDLE,open,
30.179,581.56,2848.94,3215.32,8.6,IDLE,open,
30.213,452.28,2836.19,3217.18,7.7,IDLE,open,
30.272,526.83,2803.61,3209.18,12.3,IDLE,open,
30.308,534.66,2804.72,3200.67,12.5,IDLE,open,
30.367,473.06,2777.92,3180.98,14.1,IDLE,open,
30.403,552.49,2785.86,3159.02,15.2,IDLE,open,
30.460,423.44,2756.99,3124.41,16.9,IDLE,open,
30.497,576.86,2706.64,3099.45,18.5,IDLE,open,
30.554,394.79,2686.28,3044.15,19.0,IDLE,open,
30.590,566.26,2680.07,3011.93,18.1,IDLE,open,
30.646,309.35,2680.46,2975.42,13.4,IDLE,open,
30.694,582.98,2683.09,2961.28,11.2,IDLE,open,
30.729,448.14,2683.67,2960.72,8.2,IDLE,open,
30.785,551.83,2691.23,2977.26,8.1,IDLE,open,
30.836,521.52,2423.89,1364.84,52.8,PULSE,open,
30.872,675.41,2492.21,1455.28,204.2,PULSE,open,
30.925,630.79,1555.52,809.13,89.2,PULSE,open,
30.967,685.13,1709.36,608.37,142.0,PULSE,open,
31.018,572.61,1797.59,614.00,153.2,PULSE,open,
31.065,760.28,2065.45,586.00,153.7,PULSE,open,
31.111,656.21,2160.36,471.11,143.4,PULSE,open,
31.161,768.45,2266.65,316.46,122.3,PULSE,open,
31.197,733.42,1919.01,267.11,96.2,PULSE,open,
31.248,662.98,1321.10,308.40,50.3,PULSE,open,
31.297,710.49,1346.14,453.68,16.4,REFRACTORY,open,open
31.347,593.38,1350.54,1429.86,6.9,REFRACTORY,open,
31.385,769.62,1237.21,1521.73,18.3,REFRACTORY,open,
31.438,571.50,1146.62,1922.40,28.9,REFRACTORY,open,
31.490,798.39,1109.15,2433.71,37.7,REFRACTORY,open,
31.525,605.81,1082.40,2479.94,39.0,REFRACTORY,open,
31.580,827.56,1057.43,2516.87,43.6,REFRACTORY,open,
31.620,666.73,1129.37,2518.11,47.4,REFRACTORY,open,
31.670,817.96,1142.45,2173.82,50.3,REFRACTORY,open,
31.721,732.88,1213.50,1957.40,51.2,REFRACTORY,open,
31.765,795.52,1232.08,1847.68,51.5,REFRACTORY,open,
31.817,777.87,1252.73,1820.29,51.6,REFRACTORY,open,
31.854,731.87,1184.39,1776.46,49.6,REFRACTORY,open,
31.907,880.71,1168.34,1770.27,49.8,REFRACTORY,open,
31.953,740.21,1155.74,1847.46,44.5,REFRACTORY,open,
32.003,927.16,1097.40,1909.42,41.2,REFRACTORY,open,
32.047,738.05,1096.47,1996.77,38.4,REFRACTORY,open,
32.094,943.55,1090.47,2077.03,36.4,REFRACTORY,open,
32.143,759.12,1100.53,2146.47,35.8,REFRACTORY,open,
32.190,915.82,1108.47,2206.79,36.7,REFRACTORY,open,
32.235,814.97,1196.63,2258.21,34.8,REFRACTORY,open,
32.282,856.39,1232.38,2324.85,30.4,REFRACTORY,open,
32.330,862.92,1317.06,2376.30,30.6,REFRACTORY,open,
32.368,759.58,1337.03,2398.19,27.4,REFRACTORY,open,
32.421,870.10,1371.09,2420.09,25.9,REFRACTORY,open,
32.473,716.00,1381.67,2454.28,23.0,REFRACTORY,open,
32.518,801.40,1342.01,2498.23,18.4,REFRACTORY,open,
32.562,555.97,1278.38,2558.95,15.2,REFRACTORY,open,
32.609,765.20,1285.10,2646.70,11.7,REFRACTORY,open,
32.657,513.56,1309.02,2733.88,9.4,REFRACTORY,open,
32.702,910.30,1471.28,1343.57,121.3,REFRACTORY,open,
32.750,1038.06,1903.07,2728.92,494.1,REFRACTORY,open,
32.801,1005.11,2178.99,3085.17,257.0,REFRACTORY,open,
32.839,1146.66,2552.13,2006.75,82.6,REFRACTORY,open,
32.888,945.13,2177.72,2144.80,37.8,REFRACTORY,open,
32.937,1171.45,2218.57,2221.43,37.8,REFRACTORY,open,
32.986,1064.04,2209.55,1937.74,137.7,REFRACTORY,open,
33.031,1336.48,2296.53,2134.92,192.5,REFRACTORY,open,
33.078,1234.31,2313.65,2588.51,279.2,REFRACTORY,open,
33.126,1592.02,2471.02,3326.16,314.2,REFRACTORY,open,
33.179,1585.52,2640.38,4319.62,317.5,REFRACTORY,open,
33.217,1770.78,2668.57,4347.15,286.9,REFRACTORY,open,
33.264,1830.63,2733.04,3777.35,231.5,REFRACTORY,open,
33.313,1825.64,2247.50,2167.59,167.4,REFRACTORY,open,
33.357,1951.42,1833.28,1979.09,125.6,REFRACTORY,open,
33.405,1818.30,1613.20,1783.51,93.7,REFRACTORY,open,
33.456,2010.45,1449.36,2360.11,66.4,REFRACTORY,open,
33.500,1828.26,1205.37,3113.38,46.0,REFRACTORY,open,
33.545,1995.45,1147.70,3008.41,35.4,REFRACTORY,open,
33.591,1822.10,1111.93,2863.07,26.7,REFRACTORY,open,
33.640,1940.36,1107.74,2808.07,20.6,REFRACTORY,open,
33.727,1806.95,1287.44,2755.51,8.3,REFRACTORY,open,
33.778,1782.43,1261.94,2683.56,4.7,REFRACTORY,open,
33.828,1774.97,1207.36,2751.63,5.2,REFRACTORY,open,
33.874,1798.18,1080.58,2946.30,9.0,REFRACTORY,open,
33.923,1686.76,985.30,3086.69,16.3,REFRACTORY,open,
33.968,1818.95,830.99,2995.17,21.7,IDLE,open,
34.012,1651.86,723.18,2833.66,26.6,IDLE,open,
34.065,1854.23,697.77,2364.81,37.9,IDLE,open,
34.106,1714.22,733.55,2067.89,48.5,PULSE,open,
34.153,1901.24,844.35,1694.42,62.7,PULSE,open,
34.199,1789.97,888.61,1431.00,78.6,PULSE,open,
34.249,1960.15,913.22,1216.45,92.5,PULSE,open,
34.295,1853.38,949.45,1086.76,103.8,PULSE,open,
34.339,1950.57,1048.06,1022.63,114.5,PULSE,open,
34.386,2012.97,1125.76,986.14,117.5,PULSE,open,
34.433,1968.26,1180.89,944.87,116.1,PULSE,open,
34.481,2129.77,1117.91,909.02,111.1,PULSE,open,
34.526,2004.05,1148.81,921.43,109.1,PULSE,open,
34.577,2226.61,1206.79,1018.75,108.4,PULSE,open,
34.621,2110.00,1258.13,1112.88,109.9,PULSE,open,
34.665,2310.57,1546.92,1259.77,110.2,PULSE,open,
34.727,2166.23,2377.18,1425.51,116.3,PULSE,open,
34.762,2391.19,2043.69,1532.31,118.4,PULSE,open,
34.820,2351.18,1731.97,1553.26,119.3,PULSE,open,
34.856,2486.27,1752.95,1528.69,112.4,PULSE,open,
34.916,2389.87,1738.94,1413.20,93.1,PULSE,open,
34.955,2283.71,2858.57,1367.83,74.2,PULSE,open,
34.994,2415.24,3836.60,1370.58,59.7,PULSE,open,
35.043,2149.65,3534.21,1425.45,41.2,PULSE,open,
35.091,2280.58,3316.43,1543.94,30.1,PULSE,open,
35.135,2066.68,3040.86,1703.03,28.6,PULSE,open,
35.180,2129.77,2761.17,1841.36,27.2,PULSE,open,
35.230,1978.13,2483.72,2028.85,21.5,REFRACTORY,open,
35.274,1959.17,2289.69,2261.27,14.9,REFRACTORY,open,
35.322,1977.93,2161.17,2427.64,8.3,REFRACTORY,open,
35.369,1942.76,2063.61,2693.59,2.7,REFRACTORY,open,
35.415,2037.93,2005.36,3034.32,5.0,REFRACTORY,open,
35.462,1943.55,1966.66,3008.42,4.4,REFRACTORY,open,
35.508,2092.59,1948.58,2997.17,5.6,REFRACTORY,open,
35.556,1875.96,1936.28,3036.89,7.1,REFRACTORY,open,
35.601,2091.05,1925.27,3091.69,8.2,REFRACTORY,open,
35.649,1862.67,1909.78,3132.85,11.1,REFRACTORY,open,
35.698,2050.23,1892.32,3183.59,12.2,REFRACTORY,open,
35.746,1854.12,1891.25,3225.29,9.6,REFRACTORY,open,
35.790,1973.61,1886.28,3242.18,9.2,REFRACTORY,open,
35.850,1843.37,1905.20,3242.41,6.3,REFRACTORY,open,
35.888,1934.12,1953.25,3221.91,9.3,REFRACTORY,open,
35.931,1963.66,1966.64,3184.57,16.8,REFRACTORY,open,
35.994,1912.56,1934.96,2722.90,31.5,REFRACTORY,open,
36.029,1979.36,1989.43,2373.54,41.7,REFRACTORY,open,
36.084,1851.79,2203.98,1926.07,55.6,REFRACTORY,open,
36.125,2021.29,2413.56,1677.35,67.0,REFRACTORY,open,
36.173,1830.27,2652.05,1518.29,74.5,REFRACTORY,open,
36.216,2088.27,2869.56,1295.90,86.8,REFRACTORY,open,
36.271,1873.94,3130.83,1193.70,94.1,REFRACTORY,open,
36.306,2063.92,3216.72,1126.27,99.0,REFRACTORY,open,
36.351,2040.96,3282.43,1039.06,106.2,REFRACTORY,open,
36.414,2188.35,3332.69,953.72,107.3,REFRACTORY,open,
36.449,2120.23,3390.54,937.53,103.5,REFRACTORY,open,
36.507,2151.04,3427.86,1008.23,98.7,REFRACTORY,open,
36.543,2214.30,3349.14,1064.98,92.3,REFRACTORY,open,
36.598,2158.75,3163.24,1150.86,85.4,REFRACTORY,open,
36.634,2305.00,2970.47,1212.99,79.0,REFRACTORY,open,
36.694,2187.52,2462.62,1406.51,43.2,REFRACTORY,open,
36.727,2382.99,2435.04,1547.51,24.6,REFRACTORY,open,
36.785,2043.10,2329.19,1822.08,7.4,REFRACTORY,open,
36.832,1920.74,2219.53,2084.76,15.6,REFRACTORY,open,
36.871,1846.72,2106.94,2223.06,23.0,REFRACTORY,open,
36.924,1846.94,1965.81,2368.54,27.5,REFRACTORY,open,
36.974,1844.86,1886.10,2512.40,31.0,REFRACTORY,open,
37.009,1800.01,1882.85,2638.71,28.8,REFRACTORY,open,
37.065,1748.95,1834.79,2872.12,20.0,REFRACTORY,open,
37.116,1648.18,1858.58,2816.20,10.3,REFRACTORY,open,
37.158,1545.30,1847.09,2738.88,7.6,REFRACTORY,open,
37.209,1349.54,1857.02,2755.48,10.7,REFRACTORY,open,
37.245,1284.25,1825.10,2800.95,8.4,REFRACTORY,open,
37.306,1115.89,1857.88,2844.84,8.0,REFRACTORY,open,
37.342,1095.40,1841.49,2891.97,7.2,IDLE,open,
37.394,1006.71,1863.24,2989.38,8.0,IDLE,open,
37.439,984.99,1880.57,3054.33,10.5,IDLE,open,
37.486,904.16,1830.44,3064.34,19.5,IDLE,open,
37.535,903.95,1802.15,2929.47,27.1,IDLE,open,
37.570,878.22,1812.28,2856.29,29.2,IDLE,open,
37.627,858.20,1816.80,2769.58,29.9,IDLE,open,
37.667,866.00,1807.46,2726.86,27.6,IDLE,open,
37.718,833.95,1815.48,2690.24,24.2,IDLE,open,
37.765,865.52,1806.64,2671.25,22.0,IDLE,open,
37.812,856.73,1811.18,2648.38,20.4,IDLE,open,
37.863,877.14,1827.95,2619.07,22.4,IDLE,open,
37.905,883.83,1869.42,2603.92,20.7,IDLE,open,
37.954,933.17,2047.19,2618.98,12.4,IDLE,open,
38.001,926.78,2278.83,2691.30,10.8,IDLE,open,
38.047,1020.39,2467.56,2773.33,7.2,IDLE,open,
38.094,1119.90,2634.81,2844.14,5.5,IDLE,open,
38.143,1151.98,2810.75,2881.11,14.1,IDLE,open,
38.190,1134.41,2972.49,2900.51,18.1,IDLE,open,
38.233,1097.38,3065.67,2773.81,25.0,IDLE,open,
38.281,1096.24,3096.62,2604.75,32.6,IDLE,open,
38.331,1037.84,3061.54,2591.76,31.6,IDLE,open,
38.459,953.15,2826.41,2547.63,31.7,IDLE,open,
